1-upc	2-upc	3-upc	4-upc	5-upc	6-upc	7-upc	8-upc	9-upc	10-upc	11-upc	12-upc	13-upc	14-upc	15-upc	16-upc	17-upc	18-upc	19-upc	20-upc	21-upc	22-upc	23-upc	24-upc	25-upc	26-upc	27-upc	28-upc	29-upc	30-upc	31-upc	32-upc	33-upc	34-upc	35-upc	36-upc	37-upc	38-upc	39-upc	40-upc	41-upc	42-upc	43-upc	44-upc	45-upc	46-upc	47-upc	48-upc	49-upc	50-upc	51-upc	52-upc	53-upc	54-upc	55-upc	56-upc	57-upc
0.8415862331	0.7778442381	2	0.5049436336	0.3856377075	0.5119479185	0.8372093023	1	0.7435897436	0.7029903996	0.6928872827	0.746261988	0.1540252066	0.1990874936	0.0999808359	0.2697748095	0.2680847661	0.254672515	3537.8	0.7510641457	148.384	46.4052	46.6376	20.1723	144.649	2534.13	133.237	116.816	41.7512	44.1542	18.6641	110.753	2534.56	112.4	119.192	41.7975	44.1171	18.6263	112.205	0	34.0	33.0	4.117647	-69.2885	-65.8647	1.137931	183.44118	0.021726284	0.0	0.9705882	0.0	0.8181818	0.0	0.5625	1.0	2.0	2.0	
0.6022727273	0.6809701493	0	0.4316079486	0.4982042713	0.5988636364	0.8	1	0.7777777778	0.6245227352	0.5365441362	0.5348484848	0.25	0.2113859076	0.25	0.3190298507	0.3634374454	0.3977272727	6363.44	0.6365625546	128.693	33.4566	59.7708	27.7291	106.105	5836.14	113.692	249.206	46.2653	92.1158	25.5948	185.221	5666.38	165.749	258.532	45.9344	91.2667	25.464	191.12	0	9.0	10.0	3.2222223	-20.726	-19.3896	1.0	132.88889	0.028024793	0.0	1.0	0.125	0.875	0.0	0.42857143	1.0	0.0	0.0	
0.9347826087	0.9508196721	0	0.5357827065	0.5251289569	0.5007564436	0.5263157895	0.962962963	0.4736842105	0.9219382835	0.7220321981	0.9073414113	0.1475409836	0.14983829	0.1304347826	0.156123433	0.2748999645	0.1389878831	417.809	0.8371294097	253.023	74.8356	79.7622	16.2501	256.022	377.514	245.07	173.837	42.2396	42.6254	12.6477	141.561	380.857	144.031	171.735	41.9561	42.1344	12.5312	139.269	0	23.0	28.0	4.347826	-60.7763	-59.7742	1.1666666	275.08694	0.035189863	0.0	0.95652175	0.0	0.72727275	0.04761905	0.2857143	1.0	0.0	0.0	
0.6209629187	0.6274018379	2	0.4177959854	0.447474469	0.4449533233	0.8888888889	1	0.8888888889	0.5989670549	0.5710916963	0.5806419458	0.3007518797	0.33632287	0.3205741627	0.3725981621	0.3578166074	0.3790370813	96.6163	0.5947889284	106.102	47.4613	65.8713	32.1563	?	109.438	107.36	102.238	49.2383	61.8563	25.1272	?	107.787	116.412	100.825	48.5151	60.3084	24.7375	?	0	10.0	10.0	3.8	-19.7805	-14.6088	1.0	232.2	0.027392287	0.0	0.8	0.0	0.7777778	0.0	0.5	0.9	2.0	2.0	
0.624537037	0.6517426378	0	0.5732406738	0.504100184	0.5783172327	0.7826086957	0.9615384615	0.7391304348	0.5981703056	0.7159616406	0.5509513809	0.3108004386	0.1685231023	0.2916666667	0.3786058897	0.2567258857	0.375462963	730.641	0.8099407809	567.906	222.74	235.53	25.6232	512.724	807.798	563.484	238.231	110.053	101.828	18.8242	156.517	792.328	175.732	236.797	108.963	100.964	18.7054	155.412	0	21.0	20.0	5.2380953	-42.5134	-44.0894	1.0526316	175.0	0.016065981	0.0	0.95238096	0.0	0.8	0.0	0.42105263	0.94736844	0.0	0.0	
1	1	4	0.8	0.3731234737	?	?	1	?	0.7	0.6774715185	0.8333333333	0.4444444444	0.1597936621	0.3333333333	0.6	0.2611025048	0.3333333333	403.067	0.7388974952	841.791	34.0085	41.8933	18.5762	?	464.502	394.115	707.24	34.872	42.845	16.9378	?	455.168	407.276	700.1	34.8979	42.2848	16.7995	?	0.071428575	14.0	16.0	4.5	-42.7746	-42.6358	1.2307693	207.92857	0.056248516	0.071428575	0.78571427	0.07692308	0.46153846	0.25	0.0	0.9166667	4.0	4.0	
0.544878595	0.6802522935	2	0.6391948754	0.4534578076	0.6945994238	0.7096774194	0.8947368421	0.6666666667	0.6002802675	0.6812115495	0.5117132586	0.3744970025	0.2105046901	0.4401618733	0.4341942113	0.2796496839	0.4882867414	66591.8	0.7335868766	373.604	121.386	148.279	39.1109	334.115	69525.3	279.694	221.771	84.0381	90.0882	27.0399	192.005	66180.5	136.929	219.453	83.2439	88.8626	26.8732	189.972	0	31.0	28.0	3.935484	-66.3614	-61.8221	1.037037	178.93549	0.023335278	0.0	1.0	0.0	0.9	0.06896552	0.44827586	1.0	2.0	2.0	
0.7286115944	0.7300822154	3	0.565968159	0.4980254757	0.5668886956	0.65625	0.9523809524	0.5806451613	0.6643444396	0.6354806895	0.6246299518	0.1604344729	0.1711995771	0.091025641	0.3082648205	0.2611118269	0.3171107245	2792.13	0.7388881731	671.12	115.261	107.982	27.6173	482.683	2532.32	503.146	559.631	126.887	62.2913	22.3983	341.316	2659.03	496.011	566.774	125.572	61.5044	22.3068	342.93	0	31.0	28.0	4.516129	-80.0379	-66.3092	1.1666666	181.16129	0.020878132	0.0	1.0	0.06666667	0.73333335	0.03448276	0.3448276	1.0	3.0	3.0	
0.8446969697	0.903030303	5	0.348993784	0.4074342364	0.5069627369	0.3928571429	1	0.3703703704	0.7529292929	0.7255201705	0.7585227273	0.0909090909	0.1973970731	0.0909090909	0.1454545455	0.2689366318	0.2329545455	665.704	0.8071361402	1415.2	70.2032	72.401	23.1441	?	616.082	761.513	1083.68	78.7899	82.8482	19.2762	?	638.829	685.254	1154.34	80.5943	84.6516	19.1624	?	0.03125	32.0	34.0	4.90625	-118.712	-97.7611	1.0625	153.8125	0.07627161	0.03125	0.75	0.032258064	0.41935483	0.0	0.13333334	0.93333334	5.0	5.0	
0.4482758621	?	?	?	?	?	?	?	?	0.4	0.25	0.25	1	0.4482758621	0	0.5517241379	1	1	1327.82	1	1822.24	576.188	621.094	156.675	?	1348.45	1391.79	1806.52	591.499	557.932	106.983	?	1295.85	1506.87	1760.98	574.165	534.296	103.942	?	0	5.0	5.0	5.0	-25.1293	-19.7726	1.0	152.8	0.18466762	0.0	0.6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	
0.9583333333	0.9660051185	2	0.2925810973	0.3325483042	0.2983021291	0.8181818182	0.9615384615	0.7727272727	0.8764195534	0.8032659226	0.8671364488	0.0683760684	0.1617885883	0.0714285714	0.1464989154	0.2090886344	0.147953597	305.647	0.8871608764	261.089	195.742	170.813	22.9818	?	100.175	669.905	108.944	51.6403	43.6435	15.5774	?	98.4186	197.427	108.052	50.9566	42.9986	15.4022	?	0	22.0	20.0	3.7272727	-57.7727	-39.7621	1.25	161.40909	0.14483912	0.0	0.90909094	0.0	0.7619048	0.0	0.5	0.85714287	2.0	2.0	
0.8415053763	0.7730970649	0	0.520504008	0.5058683971	0.5422377324	0.8928571429	1	0.75	0.6760856327	0.6645306673	0.7518689196	0.2683290708	0.2552720699	0.1962365591	0.3516704656	0.3518775068	0.3092293907	2769.12	0.7503336773	1621.81	144.483	127.346	27.7435	458.78	2214.69	1053.09	1045.46	120.113	112.73	27.5641	358.951	2138.31	799.73	1084.06	120.768	113.233	27.5558	355.631	0	20.0	20.0	4.4	-60.5823	-48.1115	1.1764706	236.7	0.13554657	0.0	0.85	0.0	0.47368422	0.055555556	0.22222222	0.875	0.0	0.0	
0.9591880342	0.956700938	3	0.3850465706	0.3884901524	0.4166875755	0.6363636364	0.9836065574	0.6279069767	0.8920967824	0.7335068464	0.8928350122	0.0784271284	0.1435383685	0.1088319088	0.1174146224	0.2295935767	0.1476633089	385.729	0.8237860181	315.461	112.96	110.167	20.8865	421.794	391.703	519.754	157.822	42.4447	40.5419	14.0861	139.817	384.877	174.715	159.108	42.1521	40.1969	14.1413	140.195	0.022222223	45.0	47.0	4.577778	-118.432	-91.3962	1.3055556	332.4889	0.083867	0.022222223	0.8888889	0.0	0.70454544	0.023255814	0.37209302	0.9714286	3.0	3.0	
0.949602122	0.8988076545	3	0.449970179	0.5003966929	0.4961108121	0.55	0.9833333333	0.4594594595	0.8018882997	0.6303573236	0.8983458591	0.0986590038	0.1839262269	0.100795756	0.1880974813	0.2712558253	0.1524812113	1275.44	0.7287441747	649.87	80.6985	92.0662	23.438	417.432	1151.34	388.849	640.715	82.6556	87.7417	22.0597	457.273	1135.87	465.639	644.998	82.9614	88.2069	22.1253	457.483	0.022727273	44.0	43.0	4.5	-132.955	-109.694	1.1944444	186.20454	0.0413363	0.022727273	0.90909094	0.023255814	0.5813953	0.04761905	0.23809524	1.0	3.0	3.0	
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0	0	2	30068.7	0	450.014	197.136	230.101	108.637	349.355	17820.1	357.357	267.777	142.595	163.861	86.3588	234.787	17676.6	253.119	281.026	143.988	166.354	86.1985	242.775	0	6.0	7.0	5.0	-21.0413	-19.7671	1.1666666	111.333336	0.0333963	0.0	1.0	0.0	0.8	0.0	0.25	1.0	2.0	2.0	
0.7842263532	0.7857575758	2	0.7041714355	0.4617318895	0.6442846536	0.6176470588	0.98	0.5151515152	0.6976108724	0.6776834234	0.6928589107	0.3570707071	0.2239879766	0.2315472936	0.4638984266	0.3008146221	0.3685693071	2905.53	0.7555765731	751.122	84.181	104.798	26.0275	469.195	2053.31	626.153	471.003	63.4472	85.8817	23.9588	343.871	2059.59	460.952	469.317	68.6884	94.1697	23.9968	344.411	0	42.0	40.0	4.6190476	-112.954	-97.7933	1.2121212	170.2619	0.09011082	0.0	0.9285714	0.07317073	0.6097561	0.05	0.3	0.93939394	2.0	2.0	
0.9638918878	0.9497824873	6	0.3951927074	0.3588429383	0.3067760237	0.6419753086	0.9827586207	0.5324675325	0.8845087584	0.7726880075	0.922516567	0.0971741963	0.1150684112	0.1083243365	0.1481881042	0.182270628	0.1217743145	480.563	0.8462505524	408.626	86.6082	79.7846	20.6061	360.87	355.582	374.882	371.911	61.5163	52.0004	17.3577	279.553	357.166	303.834	370.432	61.0585	51.5693	17.3136	278.084	0.037037037	81.0	81.0	5.259259	-223.643	-184.312	1.4464285	135.65433	0.040484194	0.037037037	0.8765432	0.0125	0.6125	0.050632913	0.25316456	0.9444444	7.0	6.0	
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0	0	2	9222.87	0	341.922	162.718	160.38	33.5933	288.45	7602.85	241.117	325.124	143.389	137.146	31.7033	298.033	7365.35	277.292	321.346	141.988	135.218	31.4736	292.1	0	13.0	14.0	4.3846154	-42.779	-42.2155	1.0	141.84616	0.041169293	0.0	0.84615386	0.0	0.5833333	0.0	0.27272728	0.9230769	2.0	2.0	
1	1	3	0.3414240418	0.4492516061	0.4202858828	0.6451612903	0.9047619048	0.5517241379	0.9406626438	0.7459182745	0.9556027757	0.1792260692	0.2013681357	0.1382113821	0.2175703059	0.2573520532	0.1997875092	7671.58	0.8462550758	252.008	124.173	137.995	22.2156	279.513	5440.09	299.231	206.728	71.5311	74.734	16.2187	156.833	5260.42	171.1	205.194	70.6939	73.7896	16.0866	154.884	0	36.0	39.0	4.4722223	-94.3175	-79.8007	1.2580645	147.80556	0.03079061	0.0	0.9444444	0.028571429	0.6571429	0.0	0.29411766	1.0	3.0	3.0	
0.8920704846	1	0	0.4733115468	0.4228753679	0.4706314244	?	1	?	0.9622367466	0.7394744251	0.5293685756	0.6	0.1690140845	0.4	0.1132897603	0.2408219457	0.1079295154	1222.51	0.8193835407	1215.16	384.934	404.899	55.8061	?	426.709	1273.78	536.827	162.538	189.663	32.253	?	422.327	446.309	536.16	163.881	189.699	32.0362	?	0	11.0	13.0	5.3636365	-36.825	-32.5796	1.0833334	108.454544	0.028660184	0.0	0.90909094	0.0	0.6	0.11111111	0.0	1.0	0.0	0.0	
0.6411522634	0.6317387875	0	0.571073566	0.4349454215	0.6147521799	0.9333333333	1	0.9230769231	0.4875936602	0.6690997567	0.6093688704	0.2941176471	0.3333333333	0.3111111111	0.3128540305	0.370718136	0.3588477366	337.419	0.721961398	365.294	83.5625	109.227	77.8292	?	239.563	260.532	267.525	76.0173	73.866	56.9386	?	236.541	284.292	266.099	75.5019	73.1039	56.258	?	0	11.0	10.0	3.909091	-18.6139	-17.5186	1.0	570.63635	0.02357214	0.0	1.0	0.0	0.9	0.0	0.8888889	1.0	0.0	0.0	
0.9430289271	0.9215523531	5	0.4818033008	0.442164898	0.459513609	0.8	0.9285714286	0.65625	0.8289638779	0.7318892529	0.8358754939	0.1215060478	0.1713828715	0.0935868755	0.2116281918	0.2614953378	0.1954241111	906.588	0.8028655781	142.445	129.943	133.468	18.3688	198.262	606.068	160.574	162.697	114.365	95.1182	16.101	148.39	585.461	143.571	162.439	113.601	94.1037	15.9485	148.366	0	35.0	32.0	3.9714286	-79.2457	-78.0436	1.1851852	173.74286	0.03295131	0.0	0.82857144	0.029411765	0.61764705	0.030303031	0.3030303	0.9230769	6.0	5.0	
0.8872073665	0.9087070769	3	0.4148908403	0.4426520575	0.4930871475	0.8181818182	0.9384615385	0.7692307692	0.8030552169	0.65859142	0.7697913608	0.0921799386	0.2083212925	0.0876013961	0.1763696896	0.2766297244	0.1836259669	460.024	0.7233702756	91.0073	45.3118	49.5663	23.7163	82.7464	415.166	81.7008	74.1941	44.1204	43.8453	19.9663	66.1031	412.42	67.7043	73.8199	43.8696	43.4885	19.8232	66.5259	0	45.0	44.0	4.022222	-95.3696	-84.3699	1.3333334	191.66667	0.022199608	0.0	0.9777778	0.045454547	0.8636364	0.046511628	0.5116279	1.0	3.0	3.0	
0.8888888889	1	2	0.5847708557	0.3140198847	0.5729591837	0.65	0.8888888889	0.4736842105	0.8958049887	0.8066696301	0.8020408163	0.1666666667	0.1547619048	0.3333333333	0.312585034	0.1750194538	0.3959183673	345.597	0.8749861044	151.939	76.2725	87.6099	21.1713	162.19	300.615	151.019	179.486	87.3988	96.6178	22.0891	138.281	291.997	138.832	177.193	86.7212	95.7469	22.1543	136.177	0	22.0	23.0	4.909091	-54.2651	-57.0379	1.0952381	181.0	0.04123866	0.0	0.90909094	0.04761905	0.6666667	0.05	0.35	1.0	2.0	2.0	
0.8670095039	0.9394394104	5	0.3860975208	0.3822960728	0.2917645136	0.6956521739	0.9310344828	0.6086956522	0.8488396692	0.7125407534	0.7732444311	0.0677231209	0.1770159207	0.041025641	0.1329904961	0.2399793749	0.0807474528	4243.33	0.7600206251	226.798	57.7569	70.1381	17.8992	227.502	8746.94	170.871	176.895	45.2867	59.684	16.8069	165.468	8696.38	128.45	175.809	44.8866	59.0653	16.669	165.83	0	25.0	28.0	4.48	-56.9906	-46.8869	1.2727273	175.56	0.038039546	0.0	0.96	0.0	0.875	0.08695652	0.5652174	1.0	3.0	5.0	
0.9764705882	1	2	0.5065437658	0.2887819191	0.3561051693	0.7368421053	0.9642857143	0.7	0.9531180893	0.8166854518	0.9177170868	0.1176470588	0.114178353	0.1176470588	0.1640866873	0.1594757569	0.1213235294	575.488	0.863306494	114.192	41.9105	45.8799	18.0687	120.768	1152.86	128.49	76.6208	44.9886	43.9011	17.2116	82.561	1170.79	82.3236	75.58	44.5994	43.5021	17.0405	81.7481	0	23.0	26.0	4.3913045	-44.4968	-47.0174	1.3	162.78261	0.015342136	0.0	1.0	0.0	0.90909094	0.04761905	0.61904764	1.0	3.0	2.0	
0.9225095057	0.8671903568	2	0.4968899112	0.4389242871	0.4294540371	0.8181818182	0.9655172414	0.7619047619	0.7968558284	0.6213602052	0.8526128322	0.1820241081	0.1699208347	0.0874524715	0.2439106048	0.2916885747	0.2327922804	380.52	0.7083114253	415.031	64.6452	77.9654	67.5764	?	304.417	359.897	411.402	51.869	58.9898	42.0275	?	307.544	292.237	408.549	51.4621	58.4603	41.5326	?	0	19.0	17.0	5.736842	-49.0839	-41.3202	1.0625	298.94736	0.03750041	0.0	0.94736844	0.055555556	0.7222222	0.0	0.47058824	1.0	2.0	2.0	
0.9768976898	0.9739413681	0	0.1773158042	0.1896140725	0.0963507179	?	0.5714285714	?	0.933795307	0.8427787209	0.9357661881	0.5384615385	0.1094527363	0.4166666667	0.0521172638	0.1279747758	0.0462046205	245.758	0.8720252242	446.168	88.8045	121.172	29.6817	?	201.727	174.775	758.925	84.5693	100.095	26.2456	?	198.727	181.374	750.88	84.154	101.193	25.9497	?	0	14.0	15.0	4.142857	-38.8769	-27.3167	1.0714285	220.64285	0.06612007	0.0	0.9285714	0.0	0.61538464	0.083333336	0.33333334	1.0	0.0	0.0	
0.975	0.9249671593	3	0.3960080888	0.4062136872	0.4616532848	0.75	1	0.6551724138	0.8394786373	0.7279929335	0.8755010759	0.0625	0.1841406538	0.0625	0.1659778767	0.2239526239	0.1515569033	892.985	0.7964067055	256.888	65.6098	68.1979	18.5426	258.417	749.956	247.144	172.245	48.9805	49.8051	14.4693	152.541	741.262	151.908	172.597	48.5874	49.8194	14.3912	152.04	0	31.0	33.0	4.129032	-70.5768	-71.0624	1.2692307	179.51613	0.018703181	0.0	0.9677419	0.0	0.8	0.06896552	0.41379312	1.0	3.0	3.0	
?	?	?	?	?	?	?	?	?	?	?	?	?	?	?	0	0	0	7447.89	0	9433.58	409.877	385.374	270.685	?	8029.02	8095.68	10696.2	386.761	373.352	210.272	?	7666.6	9814.32	10459.1	373.433	354.251	203.026	?	0	3.0	3.0	8.333333	-15.6959	-16.1056	1.0	76.0	0.110292844	0.0	0.6666667	0.0	0.5	0.0	0.0	1.0	0.0	0.0	
0.9620833655	0.9503286518	4	0.2918207268	0.3914781803	0.2702695072	0.5757575758	0.9574468085	0.5625	0.9053555285	0.7120256367	0.9160400166	0.0580019	0.1755089003	0.0947915864	0.0970354219	0.2275534009	0.1238023198	5619.11	0.7724465991	196.101	43.5359	38.7748	15.2801	194.217	5278.47	192.141	206.262	40.3779	38.4311	13.185	191.242	5117.49	193.833	204.272	40.0749	38.0247	13.0711	189.321	0	32.0	36.0	5.09375	-76.9081	-71.031	1.3333334	122.03125	0.029839776	0.0	0.90625	0.032258064	0.6451613	0.033333335	0.33333334	0.96428573	4.0	4.0	
0.8642721122	0.8265163152	2	0.4409182285	0.3930465181	0.3875978818	0.7916666667	0.9655172414	0.7391304348	0.6895730535	0.6744876299	0.7631998234	0.0976702509	0.1380582607	0.0853514655	0.216854606	0.2275978701	0.1696598597	24701.5	0.7724021299	461.136	86.1055	77.1982	45.3389	231.44	16587.4	242.849	414.267	75.9104	67.828	35.8178	222.841	16041.4	261.564	407.493	75.7853	67.2085	36.0688	218.901	0	21.0	21.0	4.6666665	-51.4752	-50.7583	1.05	162.4762	0.0128025925	0.0	0.95238096	0.0	0.7	0.05263158	0.2631579	0.94736844	2.0	2.0	
0.9829545455	0.9829545455	2	0.4084099509	0.4650592514	0.4659090909	0.8125	1	0.8	0.9126683502	0.6452657515	0.889520202	0.0681818182	0.1496229933	0.0681818182	0.1313131313	0.2683688554	0.1647727273	4242.27	0.7316311446	164.373	76.3552	89.2189	23.7619	180.533	1972.1	137.021	79.7856	44.3326	45.9271	16.589	71.215	1901.72	73.0483	79.0742	43.6792	45.0075	16.4681	70.3608	0	16.0	14.0	4.0	-31.0124	-24.1267	1.0	190.8125	0.03902611	0.0	1.0	0.0	0.8666667	0.0	0.5714286	1.0	2.0	2.0	
0.6482551143	0.6047619048	0	0.5504761905	0.3797824239	0.4910469314	0.7692307692	1	0.7692307692	0.5369047619	0.7282431216	0.6111913357	0.2857142857	0.2058229352	0.155234657	0.3428571429	0.234100519	0.2776173285	5121.27	0.765899481	467.462	89.7167	105.69	35.7204	520.413	5556.52	369.733	538.892	69.2169	89.245	33.4215	537.157	5567.03	463.962	538.985	68.2067	88.1751	32.9857	529.449	0	12.0	12.0	4.3333335	-23.7536	-26.0232	1.0	170.66667	0.010604388	0.0	1.0	0.09090909	0.8181818	0.0	0.5	1.0	0.0	0.0	
0.7840151975	0.7664460757	2	0.5048596015	0.3987266193	0.4428302549	0.7027027027	0.8837209302	0.6	0.6690837086	0.7135049624	0.6775094984	0.1486837273	0.166525877	0.0723413515	0.2716176494	0.2215781537	0.2159848025	3284.87	0.8005796617	163.438	136.777	93.3434	22.2457	222.895	1246.99	226.211	130.875	82.37	56.3781	18.9351	137.111	1214.75	134.151	131.837	82.9374	56.8033	18.9194	136.487	0	32.0	35.0	5.125	-80.4291	-75.7916	1.1290323	129.34375	0.035007562	0.0	0.90625	0.032258064	0.7096774	0.033333335	0.4	0.962963	2.0	2.0	
0.8858691989	0.8863410639	5	0.4341473135	0.413778996	0.4732621424	0.7857142857	0.9393939394	0.62	0.7872087707	0.7089288653	0.7638250799	0.1200880064	0.1638774002	0.0939506153	0.2030573899	0.2544266323	0.2292623801	1088.63	0.7864750322	193.364	74.217	87.3973	33.0354	184.056	801.422	169.521	171.466	62.028	77.3841	33.4662	175.904	779.118	172.234	173.806	63.3613	78.0423	33.1409	176.406	0	45.0	48.0	4.4444447	-108.457	-97.489	1.2972972	265.71112	0.020256467	0.0	0.9777778	0.0	0.84090906	0.069767445	0.3488372	1.0	4.0	5.0	
0.8449828465	0.8306808424	0	0.4129886447	0.4118647687	0.4171696911	0.6875	0.8888888889	0.6875	0.7017654537	0.7347517727	0.7004773678	0.0571802706	0.1621480709	0.0572302315	0.2539787363	0.321421491	0.2325257303	896.399	0.8071471054	203.009	84.8439	92.2268	18.8709	195.773	738.518	200.476	202.559	94.2297	95.7905	18.0426	198.303	760.298	206.696	201.289	94.7111	95.7538	17.9638	195.504	0	16.0	16.0	4.375	-31.9134	-34.0995	1.0666667	215.75	0.0074846493	0.0	1.0	0.0	0.8	0.0	0.71428573	1.0	0.0	0.0	
0.9494528718	0.9620896538	2	0.2912888953	0.4400969685	0.1962348983	0.6315789474	0.875	0.5	0.8695399557	0.6844040418	0.9236281154	0.0631458094	0.1772727273	0.0631458094	0.0758206923	0.2501322798	0.0758206923	4250.29	0.7915564335	282.927	123.307	133.675	30.2898	231.562	3778.44	241.077	275.852	145.586	167.591	29.9418	243.915	3653.47	243.045	273.049	143.986	164.786	29.717	240.039	0	20.0	21.0	4.4	-57.3695	-57.1359	1.0	190.85	0.026647385	0.0	0.95	0.0	0.68421054	0.0	0.33333334	1.0	2.0	2.0	
0.5833333333	0.8	2	0.7374269006	0.4591919116	0.7690972222	0.619047619	0.9310344828	0.45	0.7	0.7185167341	0.4618055556	0.2	0.2206349206	0.3333333333	0.4092105263	0.2733552952	0.5381944444	38305	0.8177963016	381.506	246.684	242.544	37.1055	471.459	28055.1	488.9	290.42	119.443	114.717	26.2032	238.513	26945.3	252.843	288.52	117.746	112.909	26.1247	234.67	0	23.0	24.0	4.9565215	-73.891	-56.9701	1.0909091	131.47826	0.027663806	0.0	0.9130435	0.045454547	0.59090906	0.04761905	0.23809524	0.95652175	2.0	2.0	
0.9208064973	0.9028190479	3	0.4607248886	0.4286133009	0.5250141307	0.7142857143	0.9016393443	0.6808510638	0.8109438343	0.6922270489	0.8228383019	0.1472285707	0.200325943	0.1583870054	0.2323569106	0.2647117714	0.2657425471	526.628	0.7439112919	260.738	61.792	69.664	20.3989	241.193	485.256	211.699	206.918	63.816	70.0425	17.8694	173.672	482.172	169.775	204.933	63.5082	69.5371	17.8823	172.009	0	44.0	42.0	4.25	-106.644	-97.1027	1.2727273	207.38637	0.027347637	0.0	0.97727275	0.046511628	0.76744187	0.023809524	0.47619048	1.0	3.0	3.0	
0.8408555496	0.8675615217	0	0.3639858314	0.3585523061	0.4845487416	0.92	1	0.9166666667	0.8179168314	0.6994487164	0.7854146499	0.1704081633	0.2136428878	0.1934458788	0.208926174	0.2802589326	0.2103562244	545.732	0.7547734339	185.137	85.311	96.8401	21.1971	141.641	927.378	142.733	140.017	83.2132	87.2747	19.5973	120.06	906.429	128.561	138.167	82.1343	85.8316	19.4083	117.933	0	19.0	16.0	3.8947368	-34.3699	-30.125	1.0	339.6316	0.01693077	0.0	1.0	0.0	0.9444444	0.0	0.8235294	1.0	0.0	0.0	
0.8909272829	0.8302188066	4	0.4390253775	0.4691818066	0.2963349217	0.75	0.9130434783	0.5945945946	0.7565934585	0.6990473488	0.8208608847	0.1458192472	0.1988874888	0.1098439376	0.2419120974	0.3000454542	0.1880301177	6442.17	0.7675075848	141.268	73.0893	87.826	29.0673	102.165	3368.88	118.044	199.297	81.6523	93.0593	28.8765	100.069	3387.14	110.303	196.758	80.863	91.5977	28.6447	98.3245	0	36.0	40.0	4.2222223	-79.3414	-74.2843	1.2121212	187.19444	0.03237522	0.0	0.9722222	0.028571429	0.74285716	0.0	0.47058824	0.9677419	4.0	4.0	
1	1	2	0.3694749695	0.5499903416	0.4805860806	?	0.8	?	0.9116483516	0.811123989	0.9333333333	0.5294117647	0.2144366197	0.4375	0.2	0.2833140165	0.2	3271.28	0.8927816901	367.548	234.121	230.827	18.154	390.151	3117.09	382.528	180.713	104.025	99.0274	14.1156	151.607	3071.02	157.912	181.441	102.889	97.7609	13.9808	150.353	0	16.0	19.0	5.0	-35.9108	-34.8246	1.0555556	150.0625	0.038104855	0.0	0.9375	0.0	0.8666667	0.0	0.5	1.0	2.0	2.0	
0.9659090909	0.7369281046	0	0.5065359477	0.5461630596	0.5113636364	0.7	0.9090909091	?	0.6579520697	0.7259027778	0.7329545455	0.0555555556	0.0625	0.5555555556	0.2630718954	0.2740972222	0.0340909091	2266.38	0.8154166667	1832.67	825.094	844.995	177.943	?	277.108	2045.48	322.066	231.302	218.598	102.449	?	271.195	291.172	318.203	226.072	211.928	99.9902	?	0	10.0	8.0	4.3	-29.6029	-26.6944	1.0	148.8	0.04044652	0.0	0.9	0.11111111	0.7777778	0.0	0.75	1.0	0.0	0.0	
0.9343402821	0.784531132	3	0.4993239402	0.4849393862	0.5714698912	0.7142857143	0.9841269841	0.6279069767	0.6804232623	0.6301874058	0.8082754856	0.0894601254	0.2198339183	0.0777343103	0.2710244236	0.3196825518	0.2738921634	3556.85	0.7002976077	441.546	104.9	113.135	33.562	493.985	10084.9	464.775	237.737	70.7719	72.3896	27.9029	244.366	9639.67	248.966	244.098	70.1237	71.6631	27.8261	247.367	0	40.0	40.0	4.525	-96.0526	-96.9776	1.2121212	230.875	0.02321494	0.0	0.95	0.025641026	0.7948718	0.0	0.47368422	1.0	3.0	3.0	
0.9642751824	0.9779738451	3	0.3932434788	0.453809566	0.4406894697	0.7142857143	0.9696969697	0.5333333333	0.9114061223	0.6943247451	0.9021093809	0.0734205163	0.1817493191	0.0714496352	0.142224976	0.2592926767	0.1468359287	3109.89	0.7650128789	173.721	52.4278	66.5518	26.9829	194.549	1692.92	184.094	118.342	39.3853	45.085	21.955	88.769	1724.68	88.5771	117.689	39.4845	45.0366	21.859	88.0041	0	50.0	51.0	4.38	-109.573	-100.912	1.275	256.78	0.029084042	0.0	0.98	0.020408163	0.7755102	0.041666668	0.45833334	1.0	3.0	3.0	
