1-edinburgh	2-edinburgh	3-edinburgh	4-edinburgh	5-edinburgh	6-edinburgh	7-edinburgh	8-edinburgh	9-edinburgh	10-edinburgh	11-edinburgh	12-edinburgh	13-edinburgh	14-edinburgh	15-edinburgh	16-edinburgh	17-edinburgh	18-edinburgh	19-edinburgh	20-edinburgh	21-edinburgh	22-edinburgh	23-edinburgh	24-edinburgh	25-edinburgh	26-edinburgh	27-edinburgh	28-edinburgh	29-edinburgh	30-edinburgh	31-edinburgh	32-edinburgh	33-edinburgh	34-edinburgh	35-edinburgh	36-edinburgh	37-edinburgh	38-edinburgh	39-edinburgh	40-edinburgh	41-edinburgh	42-edinburgh	43-edinburgh	44-edinburgh	45-edinburgh	46-edinburgh	47-edinburgh	48-edinburgh	49-edinburgh	50-edinburgh	51-edinburgh	52-edinburgh	53-edinburgh	54-edinburgh	55-edinburgh	56-edinburgh
1.78125	2.15625	2.28125	2.28125	1.7878787879	2.2727272727	2.3636363636	2.3939393939	0.117417471	1.41392047632e-05	0.709677	0.0052711618	0.634021	0.002097071	0.71875	0.0100961268	0.2422997947	0.004662359	0.8412893592	0.1063952952	3	0	1	0	0	0	0	0	0	0	5	1	3	0	1	0	0	0	0	0	0	0	5	1	1	0.0322580645	0	0	1	0.8387096774	1	0.0322580645	1	0.0967741935	0.8339083257	0.0519928412
1.7272727273	2.1818181818	2.3333333333	2.3636363636	1.7428571429	2.1714285714	2.3714285714	2.4	0.1429515265	4.0743948945e-07	0.71875	0.0045205181	0.612745	0.0014511085	0.735294	0.0082036067	0.2895277207	0.0017204257	0.7966881525	0.1045270077	2	3	1	0	0	0	1	3	0	0	6	1	2	3	1	0	0	0	1	3	0	0	6	1	0	0	0	0	1	1	0	0	0	0	0.810778681	0.0516838696
1.4	1.4	1.4	1.4	1.3	1.3	1.3	1.3	0.4505084666	0.0340674377	0.777778	0.0792612208	0.571429	0.0419944813	0.777778	0.167755541	0.0800821355	0.0600900333	0.8864522298	0.0727364457	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0.7777777778	1	0.1111111111	1	0.1111111111	0.8713639254	0.035683734
1.5909090909	1.7727272727	1.8181818182	1.8181818182	1.8695652174	2.4782608696	2.7826086957	2.7826086957	0.126328248	0.0002740724	0.666667	0.014985864	0.617886	0.0093234615	0.681818	0.028101707	0.158110883	0.011288088	0.7807453998	0.0861729332	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.8095238095	1	0.0952380952	1	0.0952380952	0.8170828701	0.04372546
1.5	1.6666666667	1.7083333333	1.7083333333	1.56	1.8	1.84	1.84	0.0609475638	1.38989959673e-07	0.695652	0.0120992058	0.577181	0.0058673526	0.708333	0.0235098721	0.18275154	0.0111548079	0.8011253035	0.0865782342	4	0	1	0	0	0	0	0	0	0	5	0	3	0	1	0	0	0	0	0	0	0	4	0	1	0.1739130435	0	0	1	0.5652173913	0	0	1	0.2608695652	0.8573139608	0.0377890257
1.8235294118	2.2941176471	2.4705882353	2.5294117647	1.9411764706	2.4705882353	2.7058823529	2.7647058824	0.2156031668	0.0040169993	0.625	0.0263501818	0.538462	0.0179028078	0.5625	0.058125036	0.090349076	0.0309456749	0.7358430157	0.0705761558	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7654542227	0.0406211536
1.8823529412	2.4117647059	2.7058823529	2.8823529412	1.7777777778	2.4444444444	2.9444444444	3.1666666667	0.1598490653	2.7777264802e-06	0.5625	0.0271775779	0.544444	0.0200216905	0.588235	0.0526068647	0.1149897331	0.0208481498	0.7624764792	0.0822898183	1	0	1	0	1	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.8571428571	1	0.1428571429	0	0	0.7339559968	0.0415959047
2	2.5294117647	2.7352941177	2.7352941177	1.9428571429	2.6	2.9714285714	3.0571428571	0.1074808933	0.0001031292	0.757576	0.0041309036	0.556213	0.0029068311	0.764706	0.0086705805	0.2176591376	0.0039137105	0.7750248936	0.0966472763	1	0	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.80367267	0.0506235315
1.9	2.5	2.8666666667	3	1.8928571429	2.4285714286	2.6785714286	2.75	0.2011840248	2.34565342271e-05	0.724138	0.0063072076	0.587838	0.0049187525	0.703704	0.0172019196	0.1930184805	0.0068211702	0.7463302343	0.0840679483	2	0	1	0	0	0	0	0	0	1	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0.1034482759	1	0.8965517241	0	0	0	0	0.7627321046	0.0469920097
2	2.9	3.5	3.7	1.8888888889	2.6666666667	3.2222222222	3.6666666667	0.0723111798	0.0028463	0.333333	0.074389577	0.394737	0.0887479022	0.375	0.1830971765	0.0308008214	0.1136735024	0.7587392281	0.0578683023	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8204984887	0.0299918094
1.5384615385	1.6923076923	1.7692307692	1.7692307692	1.75	2.0833333333	2.1666666667	2.1666666667	0.2385623721	0.0072661285	0.666667	0.0471203913	0.625	0.032788048	0.636364	0.1127135174	0.0759753593	0.0547867899	0.8015686732	0.0675103815	1	0	1	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.6666666667	1	0.25	1	0.0833333333	0.791605335	0.033596058
1.9583333333	2.8333333333	3.375	3.5833333333	2	2.7826086957	3.3043478261	3.6086956522	0.3695345612	0.0053385253	0.695652	0.0123821321	0.533333	0.0090262768	0.636364	0.0279794789	0.1375770021	0.0125970013	0.6444770443	0.0689493374	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0.0434782609	1	0.9565217391	0	0	0	0	0.7666099445	0.0412821788
2	2.9166666667	3.4166666667	3.6666666667	2	3	3.7142857143	4.1428571429	0.4617172022	0.1567972328	0.363636	0.052313225	0.375	0.0377753816	0.384615	0.0847810493	0.0472279261	0.0471515527	0.5307077943	0.0477458019	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.8181818182	1	0.1818181818	0	0	0.6325043537	0.0293973426
1.8275862069	2.1724137931	2.2068965517	2.2068965517	1.7857142857	2.1785714286	2.3571428571	2.3928571429	0.0831986356	1.86413230688e-06	0.714286	0.0071330282	0.624161	0.0050789847	0.740741	0.0185817982	0.1991786448	0.0074012506	0.759261163	0.0973363779	1	0	1	1	0	0	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.8928571429	0	0	1	0.1071428571	0.822119666	0.0482834902
1.9677419355	2.6451612903	3.064516129	3.2903225807	2	2.7857142857	3.25	3.4642857143	0.3594379988	0.0010902668	0.633333	0.0050197468	0.545455	0.005358762	0.666667	0.0168965733	0.158110883	0.0119020991	0.7237392276	0.0861586273	1	0	1	1	0	0	0	0	0	2	4	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8001048138	0.0451425084
1.8484848485	2.303030303	2.4848484849	2.5454545455	1.9210526316	2.5789473684	2.9210526316	3.1052631579	0.1076891736	1.47262644481e-07	0.75	0.0047692321	0.615819	0.0026595617	0.72973	0.0057415845	0.2710472279	0.0014443649	0.7898232539	0.1019660024	1	0	1	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.90625	0	0	1	0.09375	0.848572882	0.0527145256
1.8214285714	2.3214285714	2.6428571429	2.75	1.8387096774	2.4516129032	2.7741935484	2.9032258065	0.1052158194	0.0001076733	0.703704	0.007903479	0.585799	0.0028397181	0.733333	0.0128406614	0.2320328542	0.0030817281	0.7659463742	0.0988274518	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.962962963	0	0	1	0.037037037	0.8506298476	0.0504906647
1.9047619048	2.380952381	2.6190476191	2.7142857143	1.7058823529	2.1176470588	2.2352941177	2.2941176471	0.0786784907	2.63509417888e-06	0.65	0.0163676336	0.570093	0.0127988654	0.625	0.0564057842	0.1088295688	0.0323134921	0.7602966531	0.076125108	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.15	0	0	1	0.8	1	0.05	0	0	0.7804970705	0.0383137469
1.9166666667	2.3333333333	2.4166666667	2.4166666667	2	2.7142857143	3	3.0714285714	0.2394211237	0.0038544848	0.636364	0.0533449943	0.571429	0.0399697664	0.615385	0.0834141546	0.0718685832	0.0469580116	0.6813881447	0.0594628327	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7082621477	0.0323934459
1.9	2.65	3.2	3.45	1.8888888889	2.6666666667	3.1111111111	3.4444444444	0.4058933181	0.0627418537	0.578947	0.0174230364	0.477477	0.0116537501	0.529412	0.0507582214	0.090349076	0.0273552568	0.6854510008	0.072749774	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.7368421053	1	0.2105263158	1	0.0526315789	0.7261204755	0.0363731344
1.8333333333	2.375	2.5	2.5416666667	1.7826086957	2.2173913044	2.3913043478	2.4347826087	0.2406694746	0.0024733262	0.695652	0.0120694952	0.609375	0.0082775476	0.681818	0.0292232501	0.1498973306	0.0148559761	0.7375605085	0.0825315262	0	0	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0.9565217391	0	0	1	0.0434782609	0.7571399652	0.0405246052
1.9	2.55	2.8	2.8	1.8823529412	2.4117647059	2.5294117647	2.5294117647	0.0861449512	0.0014810838	0.631579	0.0191642597	0.555556	0.0236680228	0.6875	0.0594055204	0.1088295688	0.0279483666	0.782324922	0.0754275648	1	0	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.7905343384	0.0407476502
1.8	2.4	2.6	2.6	1.8	2.3	2.5	2.5	0.3058288412	0.0161441919	0.555556	0.0736738208	0.548387	0.0421901575	0.666667	0.1561962594	0.0636550308	0.0704888637	0.722015403	0.0535058794	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7871089916	0.03048495
1.6923076923	1.9230769231	1.9230769231	1.9230769231	1.8235294118	2.4705882353	2.8235294118	3	0.1571463457	0.0007588851	0.666667	0.0475955363	0.623656	0.0195382673	0.625	0.0586708089	0.1108829569	0.0254581197	0.8057465493	0.0770699416	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.812538354	0.0396616123
1.8461538462	2.6153846154	2.9230769231	3.0769230769	1.8333333333	2.4166666667	2.6666666667	2.75	0.0805192346	0.0038572849	0.583333	0.0476599094	0.513514	0.0297199361	0.636364	0.1153895507	0.0821355236	0.0468304319	0.6567809394	0.0559975018	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.85706158	0.0395001309
1.9523809524	2.5714285714	2.7619047619	2.8095238095	1.9130434783	2.5217391304	2.7826086957	2.8695652174	0.1374058503	4.56605139202e-05	0.65	0.016622875	0.544	0.0084212113	0.681818	0.029249218	0.1437371663	0.0138250236	0.7778344777	0.0843292988	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7442189233	0.0428945926
1.9	2.3	2.4	2.4	1.9	2.5	2.7	2.7	0.4578178953	0.2226900989	0.666667	0.0768420548	0.588235	0.0584849802	0.666667	0.1604751367	0.0616016427	0.0739632657	0.7628083928	0.0619374336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.1111111111	0	0	1	0.8888888889	0	0	0	0	0.6447250539	0.0299973549
1.6666666667	1.9047619048	1.9523809524	1.9523809524	1.875	2.5	2.875	3.0416666667	0.1228583345	0.0001776481	0.7	0.0179636574	0.594828	0.0111035075	0.652174	0.0260744226	0.1519507187	0.0148299173	0.7884518175	0.086695002	1	1	1	0	1	1	1	1	0	0	3	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.8225467844	0.0451447064
1.95	2.55	2.75	2.75	1.9444444444	2.3888888889	2.5555555556	2.5555555556	0.1999420766	0.0059541552	0.631579	0.0185529408	0.565217	0.01834072	0.705882	0.0529359402	0.0862422998	0.0421007543	0.7604298529	0.0773977828	0	2	1	0	0	0	1	2	0	0	3	0	0	2	1	0	0	0	1	2	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.7925332364	0.0426287444
1.75	2.1875	2.5	2.625	1.7777777778	2.2777777778	2.6666666667	2.8333333333	0.1627813332	0.0003465285	0.666667	0.0320271638	0.597938	0.0170643149	0.647059	0.0531298038	0.1273100616	0.0200229535	0.7205709387	0.0732496551	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.802470419	0.0395508266
1.5	1.8	1.8	1.8	1.75	2.3333333333	2.5	2.5	0.1189231283	0.0003205108	0.666667	0.076096588	0.54	0.0599090338	0.636364	0.1144847049	0.0595482546	0.0704980928	0.7950499801	0.0625077508	0	1	1	0	0	0	1	1	0	0	2	1	0	1	1	0	0	0	1	1	0	0	2	1	0	0	0	0	1	1	0	0	0	0	0.752988376	0.0346272735
1.8	2.1	2.15	2.15	1.9259259259	2.6296296296	2.962962963	3.1111111111	0.1428434302	0.0002019507	0.736842	0.0194998548	0.586207	0.0107825397	0.692308	0.018323015	0.160164271	0.0117395029	0.7641053735	0.0891946046	1	2	1	0	0	0	1	2	0	0	4	0	1	2	1	0	0	0	1	2	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.7998779621	0.0432414073
1.7727272727	2.2727272727	2.5	2.5909090909	1.8846153846	2.5	2.7692307692	2.8846153846	0.1052759548	0.0001550328	0.666667	0.0153527454	0.585586	0.011764906	0.68	0.0213057377	0.1478439425	0.0132444003	0.7516431463	0.0904925867	1	1	1	0	0	0	1	1	0	0	3	0	1	1	1	0	0	0	1	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.7890060207	0.0439104482
1.75	2.25	2.4166666667	2.5	1.75	2.1666666667	2.3333333333	2.3333333333	0.1730667986	0.0035546808	0.545455	0.0531106854	0.56338	0.0322947676	0.636364	0.1165867588	0.0882956879	0.0402568206	0.7689217396	0.0666841818	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0.9090909091	0	0	1	0.0909090909	0.8401840214	0.0368973971
1.7142857143	2	2	2	1.65	1.8	1.8	1.8	0.0200881261	1.61281152552e-06	0.65	0.0159003664	0.603175	0.0085655042	0.631579	0.0393547469	0.1457905544	0.0149327954	0.758279238	0.0774574771	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0.05	1	0.95	0	0	0	0	0.8151270811	0.04057578
1.7894736842	2.3157894737	2.4736842105	2.4736842105	1.8636363636	2.4545454546	2.7272727273	2.8636363636	0.2164961838	0.0004494165	0.666667	0.0218226862	0.590164	0.0099325118	0.714286	0.0329590409	0.1540041068	0.0142514655	0.7297249406	0.0810209472	1	1	1	0	1	1	1	1	0	0	4	0	1	1	1	0	1	1	1	1	0	0	4	0	1	0.125	0	0	1	0.875	0	0	0	0	0.7792080288	0.042230615
1.6666666667	2	2	2	1.875	2.5	2.75	2.75	0.1336887775	0.004095437	0.4	0.169513013	0.545455	0.1118324615	0.571429	0.2298254539	0.0328542094	0.1547652914	0.8644307539	0.0636429498	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7898647748	0.0280195024
1.8461538462	2.5384615385	3	3.1538461539	1.9230769231	2.6153846154	3.0769230769	3.1538461539	0.2509275121	0.023255033	0.5	0.045672448	0.5	0.0308453369	0.583333	0.0988793165	0.0739219713	0.0488508056	0.6023085587	0.0535348752	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7844282852	0.0367199299
2	3	3.6111111111	3.8333333333	2	2.8333333333	3.3888888889	3.7222222222	0.2459966132	0.0025128091	0.588235	0.0231340056	0.54023	0.0210722184	0.588235	0.0499630674	0.0965092402	0.0300762329	0.6944647666	0.066815881	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.6305610859	0.0356413048
1.6	2	2.25	2.4	1.6	2.05	2.3	2.4	0.1131056598	5.06463206957e-06	0.631579	0.018056188	0.60177	0.0119639379	0.631579	0.0396900905	0.1396303901	0.0193454239	0.7364195644	0.0768519026	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0.0526315789	1	0.8421052632	0	0	1	0.1052631579	0.8159149627	0.0402691733
1.8	2.1	2.1	2.1	1.8333333333	2.4166666667	2.6666666667	2.75	0.1879245206	0.0041038967	0.555556	0.0758663306	0.539683	0.0406398476	0.545455	0.119476803	0.0882956879	0.0400201196	0.7834217374	0.0623404644	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8137027971	0.0345199821
1.9130434783	2.3913043478	2.5652173913	2.652173913	1.9090909091	2.5	2.6818181818	2.7272727273	0.0800469043	1.72737424527e-07	0.727273	0.013496731	0.587413	0.0052880836	0.761905	0.0341540104	0.18275154	0.007946043	0.7854984967	0.086429813	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.8266467419	0.0452725681
1.8571428571	2.4285714286	2.7142857143	2.8571428571	1.8333333333	2.5	2.6666666667	2.6666666667	0.3077998177	0.0395901413	0.333333	0.1290862926	0.392857	0.1362297088	0.4	0.3381611474	0.0102669405	0.2394486169	0.6708538295	0.0405745209	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.5610143465	0.018553658
1.9090909091	2.6363636364	3.0909090909	3.3636363636	1.9411764706	2.7647058824	3.1764705882	3.3529411765	0.1258874699	0.0033487225	0.571429	0.0147702369	0.490385	0.0134087546	0.5625	0.0583591945	0.0985626283	0.0278775192	0.7704415022	0.0763355332	1	0	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.8540152093	0.0421301996
1.8666666667	2.6	3.2666666667	3.6666666667	1.8571428571	2.5714285714	3.2142857143	3.7142857143	0.2595820768	0.0129693399	0.428571	0.0335469078	0.466667	0.0430412341	0.461538	0.0845849471	0.0533880903	0.0603701657	0.7720004002	0.0658991058	1	0	1	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.9285714286	0	0	1	0.0714285714	0.7436632096	0.0303015636
1.8333333333	2.5555555556	3.0555555556	3.3333333333	1.8888888889	2.6111111111	3.0555555556	3.2222222222	0.5165547061	0.002989107	0.529412	0.0223005323	0.541667	0.0168988395	0.588235	0.0491410502	0.1026694045	0.02524232	0.6914872865	0.0661725188	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.8235294118	1	0.1764705882	0	0	0.7150157491	0.0327115922
1.6666666667	1.7777777778	1.7777777778	1.7777777778	1.9090909091	2.2727272727	2.3636363636	2.3636363636	0.3154980895	0.0146437591	0.75	0.091557147	0.578947	0.0493454502	0.8	0.1389674765	0.0821355236	0.0453385639	0.8501474771	0.0698640351	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.837459573	0.0373948313
1.7619047619	2.0476190476	2.0952380952	2.0952380952	1.7272727273	2.1818181818	2.3636363636	2.4545454546	0.0304985423	7.27614850857e-08	0.65	0.0159622635	0.616438	0.0057614399	0.666667	0.0312138213	0.1704312115	0.0103116962	0.8234537504	0.0858011065	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0.7	1	0.2	1	0.1	0.8613817027	0.043492216
1.8837209302	2.3953488372	2.6046511628	2.6511627907	1.8292682927	2.243902439	2.3658536585	2.3902439024	0.0444238455	1.18989591363e-09	0.738095	0.0017752104	0.630252	0.0006986042	0.775	0.0054528039	0.3162217659	0.0009647196	0.7856315218	0.1106892137	3	0	2	0	0	0	0	0	2	0	7	0	3	0	2	0	0	0	0	0	2	0	7	0	0	0	0	0	1	0.9761904762	0	0	1	0.0238095238	0.8468941994	0.0576740609
1.8333333333	2.3333333333	2.4583333333	2.4583333333	1.8928571429	2.5357142857	2.9642857143	3.25	0.233993046	2.36925313402e-05	0.73913	0.0124597849	0.6	0.0068803392	0.703704	0.0173908582	0.180698152	0.0082991945	0.7480298708	0.0902258628	2	1	1	0	0	0	1	1	0	0	4	0	2	1	1	0	0	0	1	1	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.8143668477	0.0467414306
1.875	2.59375	3.0625	3.25	1.875	2.5	2.75	2.84375	0.1187177677	1.43518694071e-05	0.709677	0.004537174	0.611429	0.0022858263	0.709677	0.0118234823	0.1950718686	0.0063789844	0.7120484524	0.0882963919	1	0	1	0	1	1	0	0	0	0	3	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.7983109623	0.0471009383
1.625	2.125	2.375	2.375	1.875	2.125	2.25	2.25	0.5471812415	0.2038367215	0.571429	0.1091388652	0.477273	0.0734044061	0.714286	0.2283040952	0.0492813142	0.0926776859	0.8183096296	0.0554698293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0.7142900636	0.0318983619
1.9428571429	2.5428571429	2.9428571429	3.1142857143	1.8333333333	2.4444444444	2.8611111111	3.1388888889	0.1219406472	9.74835913136e-05	0.676471	0.0030142789	0.559585	0.0013957403	0.742857	0.0071975758	0.2484599589	0.0025404645	0.742537525	0.0969518857	2	0	1	0	0	0	0	0	0	0	3	0	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.7934874083	0.0520705091
1.8947368421	2.4210526316	2.5789473684	2.5789473684	1.9545454546	2.5909090909	2.9090909091	3	0.318440686	0.0026530865	0.611111	0.0203907237	0.561224	0.0156111091	0.666667	0.0324222224	0.1314168378	0.0151743824	0.7279350414	0.0733624334	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.7472022962	0.0396895966
1.92	2.56	2.96	3.24	1.8181818182	2.3181818182	2.5909090909	2.7727272727	0.1355532184	9.99150911723e-08	0.625	0.0104892045	0.568	0.0083708766	0.714286	0.0337935943	0.1211498973	0.0200365258	0.8151226809	0.08922087	1	1	1	0	0	0	1	1	0	0	3	0	1	1	1	0	0	0	1	1	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0.8103558415	0.0460792656
1.8181818182	2.2727272727	2.5454545455	2.6363636364	1.7777777778	2.2222222222	2.4444444444	2.4444444444	0.6088622185	0.2740296225	0.5	0.0627664391	0.55102	0.0622305138	0.5	0.1831316511	0.0492813142	0.0933039122	0.681695231	0.0504429271	1	0	1	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.9	0	0	1	0.1	0.6693639096	0.0248778854
1.5	1.6	1.6	1.6	1.8333333333	2.25	2.5	2.5833333333	0.3034441692	0.0033854272	0.777778	0.0786030852	0.583333	0.0971850529	0.727273	0.1154522317	0.0513347023	0.0941027782	0.8323270903	0.0674777238	0	0	0	1	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	1	0	3	0	1	0.1111111111	0	0	1	0.8888888889	0	0	0	0	0.7862061067	0.0371643311
1.625	1.96875	2.0625	2.09375	1.8205128205	2.3333333333	2.5897435897	2.6923076923	0.0682171326	2.92270815046e-06	0.774194	0.005735503	0.641509	0.0043071854	0.763158	0.0063392931	0.2546201232	0.0026726587	0.8312770143	0.1152311985	1	2	1	1	0	0	1	2	0	1	6	0	2	2	1	0	0	0	1	2	0	0	7	0	0	0	1	0.0322580645	1	0.9032258065	0	0	1	0.064516129	0.864854634	0.0552734182
1.5263157895	1.5789473684	1.5789473684	1.5789473684	1.6	1.85	1.9	1.9	0.0549241386	1.91452072964e-05	0.777778	0.0229897289	0.642857	0.0124444249	0.736842	0.0432347041	0.1478439425	0.0184349935	0.8601730016	0.0899660939	0	1	1	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	1	1	0	0	2	0	1	0.0555555556	0	0	1	0.7777777778	0	0	1	0.1666666667	0.8845690662	0.0463411428
1.6363636364	1.8636363636	1.9545454546	1.9545454546	1.8076923077	2.1538461539	2.3461538462	2.4230769231	0.0969959311	2.52635115781e-06	0.666667	0.0149932917	0.589286	0.0110803536	0.68	0.0207832463	0.1642710472	0.0118217511	0.7345014624	0.0826965254	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0.0952380952	0	0	1	0.8095238095	0	0	1	0.0952380952	0.7187105007	0.0420803478
1.652173913	1.6956521739	1.6956521739	1.6956521739	1.64	1.88	2	2	0.1164785204	6.84177852536e-06	0.681818	0.0129860232	0.614679	0.0126654783	0.708333	0.0225714472	0.1540041068	0.0145462561	0.792698386	0.0890420849	2	1	1	0	0	0	1	1	0	0	4	0	2	1	1	0	0	0	1	1	0	0	4	0	0	0	0	0	1	0.7272727273	1	0.0454545455	1	0.2272727273	0.8704298948	0.0416125768
1.75	2.2	2.4	2.55	1.85	2.15	2.25	2.25	0.0614310676	1.69013892053e-08	0.578947	0.0172915894	0.555556	0.0147992517	0.631579	0.0398450023	0.1273100616	0.0209396271	0.7864546646	0.0789841958	1	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0.0526315789	0	0	1	0.8421052632	1	0.1052631579	0	0	0.7526250798	0.0419838633
1.6363636364	1.9090909091	1.9090909091	1.9090909091	1.6956521739	2	2.0434782609	2.0434782609	0.0175092531	1.80177352373e-07	0.761905	0.0160072346	0.584071	0.0119396095	0.772727	0.0331135049	0.1889117043	0.009957459	0.8634926822	0.0985540228	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0.8571428571	1	0.0476190476	1	0.0952380952	0.8789367801	0.0528413988
