1-tcd	2-tcd	3-tcd	4-tcd	5-tcd	6-tcd	7-tcd	8-tcd	9-tcd	10-tcd	11-tcd	12-tcd	13-tcd	14-tcd	15-tcd	16-tcd	17-tcd	18-tcd	19-tcd	20-tcd	21-tcd	22-tcd	23-tcd	24-tcd	25-tcd	26-tcd	27-tcd	28-tcd	29-tcd	30-tcd	31-tcd	32-tcd	33-tcd	34-tcd	35-tcd	36-tcd	37-tcd	38-tcd	39-tcd	40-tcd	41-tcd	42-tcd	43-tcd
0.1026041667	0.068392671	0.1634469697	0.2147569444	0.1789590055	0.4490740741	0.2884241141	0.1879561811	0.1789021929	0.3333333333	0.3701057167	0.3825518959	0.3771929825	0.0059527922	0.0110018684	0.0353632547	0.0400892954	0.0004972588	0.0083342323	0.0364471867	0.0412492153	0.0373776856	0.0422708254	0.0099650984	0.0417703547	0.1020833333	0.0611513332	0.2366319444	0.2701923077	0.5	0.2864050299	0.1875761069	0.4365079365	0.4801587302	0.0086195543	0.0139525699	0.0380661207	0.0430638489	0.0028732977	0.0110395059	0.0385331395	0.0432300041	0.0006125672
0.1824561404	0.1149986398	0.2598333333	0.2987654321	0.2647618675	0.6746031746	0.3969938138	0.2883267488	0.2158198372	0.4318181818	0.4513761342	0.4709901625	0.4583333333	0.0089419434	0.0162199441	0.0385067831	0.0446711467	0.001533327	0.007902084	0.0365405856	0.0416393018	0.0357106936	0.040712113	0.0071607493	0.0396361332	0.1167763158	0.0654057291	0.2778333333	0.3172839506	0.496031746	0.2768221263	0.1980405924	0.5265151515	0.5492424242	0.0081294306	0.0195429497	0.0385725309	0.0476400119	0.0007339025	0.0115249203	0.036846474	0.0437724153	0.0006658048
0.4138888889	0.2499470284	0.2081790123	0.2475574713	0.3257849438	0.7608695652	0.4019642602	0.3630680452	0.2037625638	0.59375	0.4926791979	0.5157526757	0.6215277778	0.0177494694	0.0181590822	0.0445269637	0.0452776514	0.0019526035	0.0021043441	0.0364370312	0.0369323947	0.0343556996	0.0347713015	0.0001859958	0.0339688353	0.1092592593	0.0654523453	0.1813333333	0.2314102564	0.4875	0.3012236263	0.1762957151	0.4492753623	0.4963768116	0.0013972789	0.0015675176	0.0340788166	0.0349274897	6.58189393180188e-05	0.0002665685	0.0366631672	0.0371570824	3.68019202755555e-05
0.1613636364	0.1062215261	0.1715686275	0.2820175439	0.237647812	0.6153846154	0.3736602862	0.2572168685	0.2359548037	0.3630952381	0.4463645125	0.4650564142	0.4214285714	0.0062760554	0.013969572	0.0511031416	0.0597533618	0.0010560898	0.0115012038	0.0440965642	0.0521172172	0.0424432951	0.0504545262	0.0118902616	0.0492246418	0.3168269231	0.1822140198	0.2554166667	0.3138888889	0.7722222222	0.4210247608	0.239622581	0.6296296296	0.6527777778	0.015408169	0.0252819201	0.0555257523	0.066672946	0.0027842435	0.0111525789	0.0451085097	0.0522557608	0.0014126701
0.149122807	0.0935208809	0.2155797101	0.2561728395	0.2609394315	0.6349206349	0.3668347091	0.2856973229	0.2172863112	0.4291666667	0.4480198498	0.4682333357	0.4791666667	0.0156807817	0.0201243053	0.0490741026	0.053831306	0.0026247334	0.0082635279	0.0371496992	0.0411085846	0.0356079696	0.0391863265	0.0064923933	0.0384751507	0.1036764706	0.0620430187	0.1524621212	0.2023333333	0.4649122807	0.2730331563	0.2052371073	0.4125	0.4658333333	0.01504679	0.017492005	0.0445120599	0.0482267643	0.0020810482	0.0051318986	0.0393736176	0.0423004582	0.0006368354
0.1784090909	0.1094836642	0.2137254902	0.2752192982	0.2938553055	0.7564102564	0.4324679542	0.3256841138	0.2142256018	0.4666666667	0.4641669039	0.4858958845	0.5055555556	0.0168864094	0.0168211273	0.0528021487	0.0526832003	0.0001883128	0.0001929144	0.0428884837	0.0428434507	0.0426426953	0.0426213125	3.11487106889753e-05	0.0418894317	0.1488636364	0.0951956524	0.2284313725	0.2890350877	0.6923076923	0.4586299077	0.2185849239	0.5277777778	0.55	0.0087583059	0.0086752185	0.0498440538	0.0496471208	0.0003431954	0.0003415238	0.0448697872	0.0447474062	0.000364898
0.1954545455	0.1152718213	0.3098039216	0.3539473684	0.2934849263	0.7820512821	0.4579780063	0.3250449892	0.2388209356	0.5892857143	0.4776093002	0.5015273537	0.619047619	0.00825154	0.0099367492	0.0549379444	0.0585234072	0.0011189909	0.0031670853	0.0456869001	0.0480710893	0.0438304715	0.0459203054	0.0030146478	0.0445378148	0.391796875	0.2239074297	0.5188405797	0.5590277778	0.7546296296	0.3518656166	0.3115446279	0.8015873016	0.8174603175	0.045949267	0.0523315744	0.0784331076	0.0876990033	0.0131635059	0.0182088413	0.0524714726	0.0595960182	0.0043313531
0.25	0.1385687242	0.64375	0.3416666667	0.2946923447	0.75	0.4157061725	0.3342938275	0.1863174428	0.7083333333	0.4419780099	0.4599796305	0.7222222222	0.0047405104	0.0062756358	0.0008311199	0.0012856269	0.0040666007	0.0051701552	1.25702905637093e-05	0.0002403775	0	0.0002136322	0.0052292773	0.0002005573	0.5	0.3565187131	0.4354166667	0.2583333333	1	0.7280069549	0.1881533259	0.5277777778	0.5694444444	0.0013119313	0.0029073684	0.0005731199	0.0013444842	0.0004894822	0.0012290045	2.75662919222053e-06	0.0002914663	0.0005602277
0.09375	0.0702133949	0.5083333333	0.4601851852	0.1528982903	0.3888888889	0.2912623159	0.1547124744	0.2658133916	0.4305555556	0.3178680103	0.3254233286	0.4444444444	0.0001441452	0.0014794899	0.0053614361	0.0068330479	0.000225587	0.0021716877	0.0060966536	0.0074109672	0.0059080563	0.0071090915	0.0022877249	0.0066583246	0.096875	0.0496932718	0.4037037037	0.5116666667	0.3541666667	0.1861406077	0.2880970966	0.619047619	0.6428571429	0.0031773056	0.0082970287	0.0066759494	0.0113058532	0.0017014265	0.0041748544	0.0054927348	0.0078160683	0.0019754381
0.1046875	0.0571225034	0.2825757576	0.3826388889	0.1764793901	0.4027777778	0.2230284876	0.182778833	0.294305234	0.3333333333	0.3979387292	0.4146550144	0.3703703704	0.0067215221	0.0083828931	0.057131189	0.0653507434	0.0014751253	0.0022271453	0.05844114	0.0601802515	0.0579584712	0.0591561414	0.0024723109	0.0567763293	0.1833333333	0.1181128085	0.3179487179	0.4011904762	0.7708333333	0.5023259359	0.2684787349	0.6060606061	0.6212121212	0.0164850181	0.0276041324	0.0652963294	0.0823116364	0.0016758874	0.0145345302	0.0557285382	0.0676384718	0.000908081
0.1439583333	0.0878381296	0.2175546448	0.237745098	0.2140077914	0.5107526882	0.295635128	0.2315416639	0.1990652035	0.4464285714	0.3962251246	0.4127542975	0.4880952381	0.0240737948	0.0283341698	0.0413817223	0.0450252908	0.0046807044	0.0086597965	0.0252267632	0.0277244914	0.022352915	0.0243470601	0.0035758873	0.0236209385	0.1272540984	0.0701550176	0.2046957672	0.2189009662	0.5264550265	0.2939963719	0.2076258763	0.5546448087	0.587431694	0.0307914675	0.0368479426	0.0459878241	0.0508181979	0.006565106	0.0130358367	0.02685336	0.0303748236	0.0017214834
0.2409848485	0.167627303	0.2063244048	0.2259615385	0.2417431105	0.615497076	0.3664463107	0.265604321	0.1896673772	0.5673076923	0.4202499352	0.4389611095	0.5897435897	0.0183895824	0.0208685294	0.0390420621	0.0413607438	0.0026139329	0.003782404	0.024001403	0.0248094576	0.0230458109	0.0236689339	0.0028398923	0.0234954068	0.1717633929	0.1188319404	0.1738304094	0.1831410256	0.6048850575	0.3752342984	0.1861832006	0.5272727273	0.5590909091	0.0143900231	0.0169843187	0.034228281	0.0360322838	0.0022911925	0.0044289095	0.024285433	0.0254575525	0.001142674
0.2141666667	0.145390481	0.2364583333	0.3037037037	0.2356907273	0.6944444444	0.4407095847	0.2609376217	0.2193019958	0.5384615385	0.395785232	0.4130752205	0.5705128205	0.0122593109	0.0122038571	0.0589412694	0.0588123563	0.0100470205	0.0099998057	0.0520735726	0.0520167261	0.0498326625	0.0498055968	0.0108708868	0.0482244138	0.1854166667	0.1190588725	0.2411458333	0.3142156863	0.6893939394	0.4371774987	0.2296177707	0.5119047619	0.5357142857	0.0051609176	0.0092153107	0.0488072265	0.0557372483	0.0040937874	0.0099535053	0.0488451375	0.054965596	0.0045054932
0.341954023	0.2429310089	0.4213235294	0.4337837838	0.3072684469	0.7580645161	0.4314745482	0.3426747988	0.2529577748	0.8151041667	0.4773760533	0.5003276365	0.8203125	0.0291489539	0.0392834252	0.0615238934	0.0711640132	0.0027333016	0.0099161724	0.0354190691	0.0406248444	0.0323638547	0.0364351895	0.0086142678	0.0345956655	0.36484375	0.2343774759	0.4405405405	0.466875	0.7769607843	0.4406473411	0.2646688136	0.7785714286	0.7928571429	0.034098799	0.0404946057	0.0621763918	0.0698448979	0.0066765029	0.0106552245	0.0382416138	0.0415080022	0.0033107363
0.1045	0.0677716775	0.1701149425	0.1203431373	0.1828393742	0.4537037037	0.2848486909	0.1940493071	0.1844303322	0.4033333333	0.3587675978	0.3717568072	0.4266666667	0.0070170754	0.0097046246	0.0061483872	0.0078343419	0.0002481582	0.0024810214	0.0001342509	0.0011137603	0	0.0009644711	0.0026598907	0.0009593314	0.1685344828	0.1016945841	0.1949494949	0.2063596491	0.564516129	0.3218026866	0.2272811688	0.5295698925	0.5510752688	0.0234291819	0.0252027333	0.0188841688	0.0205399875	0.004149577	0.0056349935	0.0035883215	0.004395557	0.0008500044
0.30625	0.2241190689	0.3609848485	0.3864583333	0.2737826867	0.75	0.4491197918	0.3069696883	0.2346040834	0.7583333333	0.4407889371	0.4614042515	0.775	0.0129917394	0.0167226039	0.0466221981	0.051632362	0.0018674119	0.0049463333	0.0403331033	0.0442745616	0.0382045255	0.0415221396	0.0033870268	0.0406142987	0.3822916667	0.2635220085	0.5357954545	0.5395833333	0.6944444444	0.4123295252	0.2517037121	0.6875	0.7125	0.0158417611	0.0249813702	0.0507029633	0.0598991611	0.0037573949	0.0128963857	0.043193358	0.0509336187	0.0019843978
0.2461805556	0.1707763704	0.3037037037	0.1308333333	0.2626753667	0.7678571429	0.4812563342	0.2926999302	0.1934250768	0.5572916667	0.4513422311	0.4710407004	0.59375	0.0057328432	0.006653278	0.0034514439	0.0039840528	0.0002520501	0.0009698794	9.22762846631871e-06	0.00032133	0	0.0003160722	0.0011117036	0.0003108008	0.146875	0.1084452143	0.3041666667	0.105787037	0.5763888889	0.4161690847	0.1950948123	0.494047619	0.5416666667	0.0045284042	0.0049596926	0.0026491261	0.003001671	0.000237242	0.0007919051	1.68808373275022e-06	0.0002522634	0.0002789505
0.1285714286	0.0807881953	0.4410714286	0.3411111111	0.1930845575	0.537037037	0.345361551	0.2021958081	0.2158738622	0.5972222222	0.3876375624	0.4048402264	0.6180555556	0.0021380085	0.0029954834	0.0042402895	0.0048512889	0.002950804	0.0041049588	0.0044562436	0.0049853418	0.0044772487	0.0049985173	0.0047181329	0.0048487762	0.3651515152	0.2151971053	0.5805555556	0.4947368421	0.8333333333	0.4626583047	0.2622501201	0.7916666667	0.8072916667	0.0320968491	0.041561002	0.0235490223	0.0310138573	0.0075894893	0.0164228451	0.0071706553	0.0116196554	0.0033128383
0.4166666667	0.310076043	0.2698717949	0.3411111111	0.2565335016	0.7222222222	0.4564129309	0.2811142911	0.2079599883	0.4166666667	0.4420135775	0.464321726	0.4666666667	0.0007653833	0.0019357487	0.0042403679	0.0052226687	0.000268677	0.0017078408	0.0042876957	0.0051251065	0.0043152227	0.0051406274	0.0019247081	0.0049864126	0.1845238095	0.118374892	0.3833333333	0.3444444444	0.5740740741	0.3446428088	0.2034902754	0.6805555556	0.6944444444	0.0045954285	0.0053481686	0.0065369449	0.0075832563	0.0009617825	0.0018953878	0.0041681285	0.0048977027	0.0010998
0.2255555556	0.1626904104	0.321031746	0.347826087	0.2800416038	0.8823529412	0.5735242471	0.3132621286	0.1995718953	0.7222222222	0.4744812082	0.4984279777	0.7314814815	0.00943535	0.0128020259	0.0096837842	0.0120452315	0.0005106285	0.0031359561	0.0036687207	0.0050313372	0.0033730184	0.0046514423	0.0029500304	0.0045806375	0.1983333333	0.1307788286	0.3814393939	0.4163043478	0.8039215686	0.5097532499	0.2092425454	0.7416666667	0.7541666667	0.0153972758	0.020743886	0.0126788221	0.0172426705	0.0024214263	0.0087206547	0.0040453849	0.0074952269	0.0012846525
0.2393115942	0.1628863971	0.3488095238	0.3725806452	0.2496012326	0.6333333333	0.3691496363	0.2751913173	0.2267330466	0.6346153846	0.4133720442	0.4317448906	0.6538461538	0.0108850802	0.0234212118	0.0458311388	0.0560969364	0.0015414134	0.0169100532	0.0351943974	0.044342856	0.0337185457	0.0421125032	0.0180275934	0.0413578995	0.3203525641	0.1523938691	0.4366666667	0.4654411765	0.6517857143	0.3267879366	0.2735265968	0.7976190476	0.8035714286	0.0292814594	0.0309094519	0.0670064631	0.0710090555	0.0074976864	0.0088811414	0.0425930414	0.0446348939	0.0039864423
0.1375	0.0856682527	0.1663095238	0.225101626	0.2013959632	0.5785714286	0.377504311	0.2202215098	0.1822059431	0.4088541667	0.3692124194	0.385088985	0.4583333333	0.0093571526	0.0140358034	0.0365761094	0.0409340576	0.0008302493	0.0072078819	0.0300100801	0.0337476124	0.0287719318	0.0324027186	0.0079706782	0.031738421	0.109375	0.0611353667	0.2176190476	0.263125	0.4681372549	0.2765752902	0.1813793093	0.4848484848	0.5303030303	0.0074549596	0.0118454264	0.0368269394	0.0410351362	0.000941463	0.007533849	0.0315215909	0.0352431163	0.0007166793
0.4541666667	0.3266666432	0.4306451613	0.4484375	0.3568247897	1	0.5952242166	0.4047757834	0.2513290707	0.8563218391	0.5293078802	0.5560217175	0.8563218391	0.0280011647	0.0366722972	0.0570055597	0.0661973288	0.0034374146	0.0115182975	0.0376442836	0.0432400811	0.0339660676	0.0385130659	0.0098783501	0.037202535	0.2120833333	0.1375046574	0.3675925926	0.3901785714	0.8181818182	0.5204352135	0.2210921654	0.7266666667	0.7333333333	0.0144777376	0.0183711837	0.0483662054	0.0536797371	0.0022257768	0.0063329827	0.0389869177	0.0425638264	0.0004953416
0.32	0.1901189901	0.4245098039	0.4666666667	0.3507469173	0.8194444444	0.4306148488	0.3920313188	0.2709598713	0.8666666667	0.5162234507	0.541231227	0.8666666667	0.0191201325	0.0190639787	0.0667790629	0.0667225953	0.0016365365	0.0016288458	0.0518944984	0.0518378475	0.0469085778	0.0468831002	0.0003446204	0.0449497159	0.1768518519	0.1029606638	0.425	0.4617647059	0.7272727273	0.4357475763	0.2975891754	0.6547619048	0.6845238095	0.0198305127	0.028485244	0.0640900417	0.0758930423	0.0065184897	0.0171698473	0.055447026	0.064874352	0.0045568195
0.1519230769	0.0971643119	0.2140503876	0.2234042553	0.2066285768	0.5203252033	0.3156819546	0.2238126446	0.1719694356	0.4254385965	0.3715090313	0.3860883109	0.4714912281	0.0145393426	0.0184354385	0.0348839515	0.0381094476	0.0011052082	0.0068378303	0.0274028523	0.0305888723	0.0265488438	0.0296624757	0.0071515743	0.0293282589	0.1944767442	0.130388278	0.2712765957	0.2674019608	0.6462962963	0.3922735817	0.1872960423	0.6	0.6296296296	0.0143392142	0.017335161	0.037346104	0.040068008	0.0057177342	0.0097647999	0.031186553	0.0334012197	0.0054312415
0.137962963	0.097214439	0.2947916667	0.3470588235	0.201758044	0.5757575758	0.364249816	0.2148946614	0.2251409801	0.4404761905	0.387843869	0.4025004862	0.494047619	0.0103659256	0.0103161444	0.0535107254	0.0533864747	0.0096971535	0.0096515829	0.0517091684	0.0516527198	0.0522186485	0.0521902869	0.0112603399	0.0509293048	0.1136363636	0.071431074	0.2898148148	0.3368421053	0.5384615385	0.3346660325	0.2275167418	0.5520833333	0.5729166667	0.0181651506	0.0220267622	0.0554864425	0.0623606335	0.0040279488	0.0095229304	0.0463286543	0.0517530458	0.0042918669
0.1618421053	0.1163537585	0.2460069444	0.2722222222	0.21778574	0.7103174603	0.4859664858	0.2372754114	0.1913475847	0.5303030303	0.4054279578	0.4229439118	0.5492424242	0.0076959436	0.0092237248	0.0382321664	0.0401960283	0.0001306137	0.0019914055	0.0348540417	0.0363159916	0.0352772221	0.0367294058	0.0023293253	0.0363976544	0.2049242424	0.1446948442	0.2561728395	0.26625	0.7777777778	0.5098183679	0.1954605063	0.63	0.6633333333	0.014582565	0.0144777068	0.0443780481	0.0442405423	0.0010827891	0.0011049006	0.0364162703	0.0363401846	0.0001969672
0.1730769231	0.1137371056	0.2528645833	0.2786764706	0.2372858504	0.6369047619	0.3940193644	0.2587527218	0.1874882153	0.5583333333	0.4226943847	0.4414991021	0.5777777778	0.0086345426	0.010110355	0.0357581886	0.0377403415	0.0004754534	0.0021476526	0.0314122892	0.0329481961	0.0310139993	0.0323571663	0.0019310791	0.0320707246	0.1533482143	0.0999620683	0.2610294118	0.2951388889	0.6222222222	0.3848546396	0.1923565275	0.6302083333	0.6432291667	0.015248094	0.0150975183	0.0424367137	0.042271395	0.0006318565	0.0006230351	0.0326989792	0.0326110379	8.45760973888157e-05
0.1440972222	0.0844847972	0.2607843137	0.146031746	0.2422068168	0.6071428571	0.3583858974	0.2655674061	0.2342880458	0.3095238095	0.424285158	0.4432761646	0.3666666667	0.007907309	0.0112108145	0.0057652849	0.0077122797	0.0002450272	0.0017817076	8.99722849400168e-05	0.0007147343	0	0.0004205177	0.0011655701	0.0004137802	0.1104166667	0.0648809104	0.3049019608	0.1865079365	0.5119047619	0.3041658927	0.2606373274	0.5178571429	0.5571428571	0.0091940995	0.0188063536	0.0082602034	0.0144490442	0.0009377991	0.015580408	0.0001236865	0.0061261007	0.0007168971
0.1585648148	0.0994986122	0.355952381	0.2348765432	0.2296519345	0.5458333333	0.3020546271	0.2535542216	0.2194711602	0.5526315789	0.3940008636	0.4101887924	0.5877192982	0.0067943014	0.0085685995	0.0099676196	0.011635322	0.0005413536	0.0018243049	0.0011091455	0.0016823795	3.69225064605584e-05	0.0004815425	0.0016965042	0.0004190918	0.1970833333	0.1204167595	0.3608695652	0.2350574713	0.6136363636	0.3491796583	0.2510459838	0.5873015873	0.6150793651	0.009289939	0.0143052846	0.0091753613	0.0130550375	0.0022688112	0.0037679201	0.0003180758	0.0011301327	0.0023044825
0.228125	0.154240434	0.3776315789	0.41125	0.2970162304	0.869047619	0.5389140905	0.3334088378	0.2474948447	0.5784313725	0.4577881964	0.4801100116	0.6078431373	0.0120467089	0.0210680443	0.0516968915	0.0620463635	0.0009104474	0.0113415609	0.0449744915	0.0528224512	0.0431421892	0.0499890783	0.0119352966	0.0489660248	0.2089285714	0.1251766329	0.4214285714	0.4477272727	0.8333333333	0.4972997998	0.2510029906	0.6578947368	0.6710526316	0.0159416416	0.0241304521	0.0546889249	0.0646678321	0.0023760077	0.0120596839	0.0460632278	0.0527508596	0.0017063213
0.1693627451	0.1186811265	0.2583333333	0.296	0.2218499771	0.7192982456	0.4960011165	0.2414240998	0.2141496817	0.4682539683	0.4190632066	0.4387133981	0.5198412698	0.0090836938	0.0148548279	0.0417470033	0.0479018177	0.0010489001	0.0089102407	0.0367706629	0.0416534706	0.0373937693	0.0423101603	0.0105415613	0.0417475459	0.2372807018	0.1485942785	0.3395	0.3555555556	0.6746031746	0.4080843857	0.2231163423	0.597826087	0.6268115942	0.0098235535	0.0154567652	0.0435293406	0.0495607855	0.0019260264	0.0099570409	0.0384146015	0.0430605773	0.0015869076
0.1670289855	0.1075101438	0.1938271605	0.2455808081	0.2322575041	0.5633333333	0.3244700631	0.2552981049	0.1953990078	0.5066666667	0.3944487468	0.4105567765	0.5266666667	0.0067151271	0.0127467186	0.0394164546	0.0458865962	0.0006192944	0.0082805968	0.0321419088	0.0365187603	0.0319130493	0.0359232667	0.0088573168	0.0353349718	0.0962121212	0.0630910987	0.177724359	0.2356770833	0.4583333333	0.2991550284	0.1811564144	0.4236111111	0.4583333333	0.0008912718	0.0121813383	0.0353366446	0.0414547492	0.0004554801	0.0112645688	0.0327682516	0.0373271393	0.0005402234
0.2067307692	0.137873898	0.1922043011	0.2232843137	0.2802938177	0.8095238095	0.5019347826	0.3129362231	0.1932006563	0.5208333333	0.4653457508	0.4882336272	0.5476190476	0.0137643328	0.0151898475	0.0407554855	0.0432337728	0.0003162857	0.0011014063	0.0314845791	0.0323808092	0.0313038886	0.0319703744	0.0008939261	0.0316538223	0.2162202381	0.1377420746	0.2355392157	0.294212963	0.7333333333	0.4463642572	0.2177129311	0.5833333333	0.609375	0.0253735082	0.0259496017	0.0499563356	0.0511996783	0.0047656841	0.0051731109	0.0358830274	0.0364990041	0.0012947786
0.2191964286	0.1363814003	0.2001344086	0.2236111111	0.2577545165	0.6388888889	0.373656529	0.2846544781	0.1792391125	0.4455128205	0.4220187837	0.4405715203	0.4679487179	0.0105986119	0.0105651079	0.0409123045	0.04085442	0.00068787	0.0006865113	0.0307292583	0.0307043746	0.030646945	0.0306302997	0.0005029645	0.0304237585	0.1241666667	0.0792697426	0.2090053763	0.2428030303	0.5154320988	0.2933068135	0.1886941484	0.4454022989	0.4856321839	0.0103930839	0.015268845	0.0411274084	0.0458597019	0.0014518311	0.0084109844	0.0338894225	0.0378088095	0.0007927882
0.1886904762	0.1267401836	0.2333333333	0.2594827586	0.2386838825	0.6992753623	0.4415413431	0.2645698892	0.1816864786	0.5243055556	0.3928660774	0.4103121006	0.5625	0.0050615999	0.0052623383	0.0360465553	0.0367118151	0.0001484968	0.0003183855	0.0333847005	0.0338190924	0.0336976224	0.0341207597	0.0002041144	0.0338057375	0.1511217949	0.0966922823	0.2336021505	0.2625	0.5803571429	0.343420638	0.1928354184	0.5402298851	0.5747126437	0.0224779278	0.0260018385	0.0469617472	0.0511215394	0.0014153702	0.006232747	0.0333269892	0.0364501153	0.0010606285
