1-wlv-shef	2-wlv-shef	3-wlv-shef	4-wlv-shef	5-wlv-shef	6-wlv-shef	7-wlv-shef	8-wlv-shef	9-wlv-shef	10-wlv-shef	11-wlv-shef	12-wlv-shef	13-wlv-shef	14-wlv-shef	15-wlv-shef	16-wlv-shef	17-wlv-shef	18-wlv-shef	19-wlv-shef	20-wlv-shef	21-wlv-shef	22-wlv-shef	23-wlv-shef	24-wlv-shef	25-wlv-shef	26-wlv-shef	27-wlv-shef	28-wlv-shef	29-wlv-shef	30-wlv-shef	31-wlv-shef	32-wlv-shef	33-wlv-shef	34-wlv-shef	35-wlv-shef	36-wlv-shef	37-wlv-shef	38-wlv-shef	39-wlv-shef	40-wlv-shef	41-wlv-shef	42-wlv-shef	43-wlv-shef	44-wlv-shef	45-wlv-shef	46-wlv-shef	47-wlv-shef	48-wlv-shef	49-wlv-shef	50-wlv-shef	51-wlv-shef	52-wlv-shef	53-wlv-shef	54-wlv-shef	55-wlv-shef	56-wlv-shef	57-wlv-shef	58-wlv-shef	59-wlv-shef	60-wlv-shef	61-wlv-shef	62-wlv-shef	63-wlv-shef	64-wlv-shef	65-wlv-shef	66-wlv-shef	67-wlv-shef	68-wlv-shef	69-wlv-shef	70-wlv-shef	71-wlv-shef	72-wlv-shef	73-wlv-shef	74-wlv-shef	75-wlv-shef	76-wlv-shef	77-wlv-shef	78-wlv-shef	79-wlv-shef	80-wlv-shef	81-wlv-shef	82-wlv-shef	83-wlv-shef	84-wlv-shef	85-wlv-shef	86-wlv-shef	87-wlv-shef	88-wlv-shef	89-wlv-shef	90-wlv-shef	91-wlv-shef	92-wlv-shef	93-wlv-shef	94-wlv-shef	95-wlv-shef	96-wlv-shef	97-wlv-shef	98-wlv-shef	99-wlv-shef	100-wlv-shef	101-wlv-shef	102-wlv-shef	103-wlv-shef	104-wlv-shef	105-wlv-shef	106-wlv-shef	107-wlv-shef	108-wlv-shef	109-wlv-shef	110-wlv-shef	111-wlv-shef	112-wlv-shef	113-wlv-shef	114-wlv-shef	115-wlv-shef	116-wlv-shef	117-wlv-shef	118-wlv-shef	119-wlv-shef	120-wlv-shef	121-wlv-shef	122-wlv-shef	123-wlv-shef	124-wlv-shef	125-wlv-shef	126-wlv-shef	127-wlv-shef	128-wlv-shef	129-wlv-shef	130-wlv-shef	131-wlv-shef	132-wlv-shef	133-wlv-shef	134-wlv-shef	135-wlv-shef	136-wlv-shef	137-wlv-shef	138-wlv-shef	139-wlv-shef	140-wlv-shef	141-wlv-shef	142-wlv-shef	143-wlv-shef	144-wlv-shef	145-wlv-shef	146-wlv-shef	147-wlv-shef
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071428575	0	0	1.2380953	0.69642854	0	1.3928571	1.3928571	1.0769231	4.535714	928.3214	-65294628	0.021346059	493	182754016	0.010416366	312.75	235252992	0.006640941	145.71428	133859672	0.0036801572	10.892858	13184161	0.0006800522	505425.72	0.7407407	0.074074075	0	0.037037037	0.6296296	17	0.7083333333	0	3	6	7	0.2916666667	-70.9042	0.21428572	0	0	0	0	0	5	0	27	25	2	340.638	422.748	4	17	2	2	0.10714286	0.3846154	0.07692308	0	0	0.30769232	0.96153843	0	0	0	0.96428573	0.10714286	3	1	1	1	0	0	0	0	0	2	0	1	1	-1	0.9285714	17	0.7083333333	0.46153846	0	1	4	7	1	7	0.2916666667	4.706787	0.91931593	0.9754327	-65.6957	0	0.30769232	0	0	0	0	0	1	7	0	26	24	-38.3114	-30.5382	26.2387	13.5221	2	271.127	336.323	0	0	5	18	2	2	1	1	0.07692308	0.9230769	1.0833334	126.18297	0	0.07692308	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	1.1773809	0.6840909	0	1.34375	1.4333333	0.9302326	4.75	967.075	188326112	0.036547296	645.05	223883056	0.020816144	477.075	237932160	0.015100536	271.175	132853584	0.009065139	11.625	9791171	0.0030707824	398103.53	0.64102566	0.051282052	0.051282052	0	0.53846157	24	0.6857142857	2	6	8	11	0.3142857143	-118.127	0.175	0	0	0	0	0	5	0	39	35	2	1284.1	1558.17	5	26	0	1	0.125	0.21052632	0.02631579	0	0.02631579	0.15789473	0.9166667	0	0	0.025	0.9	0.2	6	-1	5	3	1	0	1	0	0	4	2	2	1	-3	1.075	24	0.6	0.44186047	1	1	11	11	2	16	0.4	5.7949457	0.87620246	0.9671344	-108.551	0	0.25581396	1	0	1	0	0	2	9	0	43	38	-65.0941	-56.8721	42.3988	19.6131	4	243.724	276.954	0	0	7	27	2	1	1	0.5	0.093023255	0.88372093	1.1315789	107.0432	1	0.13953489	3	1	0.3333333333
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10526316	0	0	1.3508772	2.5789473	0	1.6578946	0.27631578	0.9047619	4.736842	766.0526	85217896	0.045733817	534	348169888	0.031663686	415.73685	255316912	0.025364721	256.3158	157791712	0.02162485	11.947369	15081632	0.010327216	549674.5	0.6111111	0	0.055555556	0.11111111	0.44444445	12	0.7058823529	0	4	5	5	0.2941176471	-51.0747	0.36842105	1	0	0	0	1	4	0.05263158	18	17	1	1010.17	1556.57	5	8	0	1	0.15789473	0.1764706	0	0	0.05882353	0.11764706	0.8333333	0	0	0.10526316	0.7368421	0.05263158	1	0	0	2	0	0	0	0	0	2	3	1	0	0	1.1052631	12	0.6	0.45238096	0	0	4	7	1	8	0.4	4.1461396	0.8985231	0.96712667	-45.6768	0	0.14285715	1	0	0	0	1	1	6	0.04761905	21	19	-21.5414	-16.4785	11.9418	5.61075	4	119.184	149.653	0	0	6	8	0	1	1	1	0.0952381	0.9047619	1.1052631	86.624916	0	0.1904762	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102564104	0	0	0.8057199	0.71342385	0	1.1025641	1.4700854	0.90697676	4.25641	1045.8206	-139267344	0.045668695	701.2564	417658016	0.02598691	521.97437	313268992	0.014178035	309.6154	194784688	0.0092100715	14.153846	17056178	0.0022916202	536753.6	0.57894737	0	0	0.13157895	0.5263158	23	0.696969697	2	4	3	10	0.303030303	-105.176	0.2820513	5	1	1	3	0	9	0	39	33	0	623.087	757.237	5	22	5	5	0.12820514	0.27027026	0.054054055	0	0.027027028	0.1891892	0.93939394	0	0.025641026	0.025641026	0.8974359	0.102564104	3	-1	1	1	-1	-1	1	-3	2	-3	4	3	-5	0	1.1025641	22	0.5789473684	0.40697673	0	1	5	4	0	16	0.4210526316	5.33745	0.79423213	0.9452696	-94.1121	0	0.39534885	4	0	2	0	2	0	6	0	43	35	-36.7505	-49.7214	12.9913	13.4906	4	117.459	131.227	0	0	8	17	5	5	0	0	0.11627907	0.81395346	1.2285714	61.40575	0	0.069767445	3	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.6666667	0	1	1	1	3.875	723	-24678764	0.01647985	439.375	492900864	0.009438188	308.625	357726432	0.0068083936	168.5625	218678112	0.0037210216	13.4375	21740568	0.0008242395	777309.8	0.6666667	0.06666667	0.06666667	0	0.53333336	7	0.5384615385	1	5	4	6	0.4615384615	-33.0854	0.25	1	0	1	0	0	4	0.0625	16	15	2	160.582	230.805	3	14	3	3	0.25	0.42857143	0.071428575	0	0.071428575	0.2857143	0.8666667	0	0	0	0.875	0.125	2	-1	-1	1	0	0	0	0	0	-2	1	2	-2	0	1	8	0.5714285714	0.44117647	0	0	4	5	0	6	0.4285714286	3.6380346	0.87196994	0.95582294	-39.0873	0	0.375	1	0	1	0	0	0	2	0.0625	17	15	-20.1575	-17.0691	18.1903	10.094	3	150.197	205.448	0	0	5	12	3	3	0	0	0.25	0.88235295	1.1428572	58.591816	1	0.125	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4444444	1.3333334	0	1	3	1	4.0434785	866	-69153944	0.066299714	581.65216	272547872	0.01370359	433.43478	343556864	0.008869659	246.82608	205840960	0.0055358894	10.869565	15846072	0.0012007408	567032.6	0.59090906	0.045454547	0	0	0.59090906	13	0.65	1	5	3	7	0.35	-62.2213	0.3478261	3	1	0	1	1	5	0	23	22	1	297.741	401.828	6	13	2	2	0.08695652	0.33333334	0.0952381	0	0	0.23809524	0.8636364	0	0	0	0.8695652	0.13043478	3	0	-1	7	0	0	1	-1	0	1	1	0	1	0	1	14	0.6666666667	0.47826087	0	1	4	10	1	7	0.3333333333	4.587317	0.9552908	0.98582304	-62.7014	0	0.26086956	3	1	1	0	1	1	6	0	23	22	-32.4809	-27.5175	42.0771	14.014	2	430.699	560.665	0	0	6	14	2	2	1	1	0.08695652	0.95652175	1.0454545	214.94183	0	0.04347826	3	2	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04761905	0	0	1.4285715	0.95238096	0	2.857143	2.857143	1.05	3.857143	1485.5714	-79550760	0.045813143	996.8571	355407680	0.02079281	747.0476	262275824	0.016425379	436.0476	155583968	0.0130007975	16.666666	9265787	0.0056615495	348416.75	0.65	0.05	0	0	0.6	13	0.6842105263	1	3	4	6	0.3157894737	-66.7271	0.23809524	0	0	0	0	0	4	0	21	19	0	736.225	1008.17	7	14	0	1	0.14285715	0.31578946	0	0	0.05263158	0.21052632	1	0	0	0.0952381	0.9047619	0.14285715	2	-1	1	-1	0	0	0	0	0	1	2	-1	-2	0	0.95238096	12	0.6315789474	0.425	0	0	4	3	1	7	0.3684210526	3.8013155	0.8338527	0.9457498	-46.6865	0	0.25	0	0	0	0	0	1	5	0	20	17	-24.6328	-20.0539	17.0467	9.01462	2	167.174	215.937	0	0	6	12	0	1	1	1	0.05	0.85	1.1764706	49.391773	0	0.05	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04761905	0	0	0.952381	0.79365075	0	0.95238096	1.9047619	1.05	4.1904764	1135.1428	-450402784	0.0856453	789.1429	246855968	0.02268133	593.619	478090976	0.016507905	347.38095	277441248	0.012049015	14.714286	21547604	0.0045776176	744959.94	0.6	0	0	0	0.6	12	0.6666666667	1	5	5	6	0.3333333333	-61.5128	0.23809524	3	1	0	1	1	5	0	21	18	1	278.132	380.226	7	12	3	3	0.14285715	0.2631579	0	0.05263158	0	0.21052632	0.8888889	0	0	0.04761905	0.85714287	0.0952381	1	-1	0	-1	-1	-1	1	-1	0	0	2	0	0	1	0.95238096	11	0.6470588235	0.45	0	0	5	4	1	6	0.3529411765	4.0249224	0.8929883	0.9648298	-50.7297	0	0.3	2	0	1	0	1	1	5	0	20	18	-19.8046	-20.568	12.5967	9.53741	3	191.676	249.285	0	0	7	12	3	3	1	1	0.15	0.9	1.1111112	79.29203	0	0.05	2	1	0.5
0	0	0	0	0	0	0.033333335	0	0	0	0	0	0	0	0	0	0	1.1538461	1.111111	0	1	0	1	3.9666667	610.6667	81071600	0.053814035	378.73334	407660128	0.023024218	266.16666	290183360	0.019318355	140	167613200	0.015288126	11.566667	17933504	0.006237889	658749.75	0.44827586	0.03448276	0	0.03448276	0.37931034	15	0.5555555556	0	5	3	12	0.4444444444	-84.4785	0.33333334	3	1	1	0	1	8	0.06666667	29	25	1	908.982	1193.71	5	20	2	2	0.16666667	0.14285715	0	0	0.035714287	0.10714286	0.84615386	0.033333335	0	0.1	0.73333335	0.06666667	3	0	0	2	0	-1	1	0	0	1	5	1	-6	-3	1	15	0.5357142857	0.45	1	0	5	5	0	13	0.4642857143	4.929503	0.8938615	0.9690225	-82.6388	0	0.3	3	0	2	0	1	0	9	0.1	30	27	-27.5832	-26.7352	10.5099	7.28493	6	154.265	182.478	0	0	6	14	2	2	0	0	0.16666667	0.9	1.1111112	103.09878	0	0	0	0	0
0	0	1	1	0	0	0	0	0	0.027777778	0	0	0	0	0.16129032	0	0	0.95635676	0.9290322	0	0.9677419	0.19354838	0.8611111	4.096774	609.6129	-101673328	0.08022222	367.58066	549147520	0.04144943	260.67743	400137216	0.0396288	150.93549	247418336	0.022522947	14.4838705	26020700	0.0029532101	927093.8	0.55172414	0.033333335	0	0.033333335	0.5	16	0.6153846154	0	6	9	10	0.3846153846	-63.7468	0.2580645	5	3	0	0	2	9	0	31	22	4	110.5	132.42	6	22	5	5	0.16129032	0.37931034	0.03448276	0	0	0.3448276	0.77272725	0.032258064	0	0.032258064	0.7741935	0.032258064	1	0	-2	-2	0	1	1	0	-2	3	2	0	0	0	1.1612903	16	0.5333333333	0.3611111	3	0	4	7	1	14	0.4666666667	4.3333335	0.6745726	0.9091891	-78.9396	0	0.2777778	5	4	1	0	0	1	12	0	36	26	-39.3149	-33.0888	16.9274	7.83955	6	73.3661	82.6636	0	0	6	22	4	4	1	1	0.16666667	0.7222222	1.3846154	32.619736	0	0.16666667	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	1.0266666	1.375	0	1.1	0.44	0.90909094	4.633333	474.83334	-160183056	0.09894831	283.06668	436097984	0.05984469	201.03334	316274784	0.0435688	114.4	193004400	0.034200747	11.966666	22016258	0.016916543	726644.94	0.5925926	0.06896552	0.10344828	0.10344828	0.41379312	16	0.6153846154	1	4	4	10	0.3846153846	-98.2527	0.33333334	4	1	1	2	0	6	0	30	22	0	1270.17	1639.52	5	16	4	4	0.13333334	0.035714287	0.035714287	0	0.035714287	0.071428575	1	0.033333335	0.033333335	0.1	0.8333333	0.06666667	2	-1	1	0	-1	-1	2	-2	0	2	4	1	1	0	1.1	18	0.6	0.36764705	0	0	5	4	0	12	0.4	4.2874646	0.69140065	0.91280395	-71.5668	0	0.24242425	3	0	3	0	0	0	8	0	34	25	-33.5235	-30.3197	17.4426	7.79393	4	218.38	257.097	0	0	6	17	4	4	0	0	0.121212125	0.7352941	1.2692307	33.69651	0	0.15151516	2	2	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13333334	0	0	0.8666667	0.8666667	0	0.8666667	0.8666667	1.1538461	3.2	848	116287864	0.04818642	471.26666	433434624	0.034175243	318.2	314419104	0.021851867	167.33333	191502480	0.01699221	12.866667	18305242	0.0077478285	727796.4	0.85714287	0	0.071428575	0.071428575	0.64285713	7	0.5384615385	1	4	5	6	0.4615384615	-31.7372	0.2	1	0	1	0	0	4	0.06666667	15	14	1	163.498	229.657	3	9	2	2	0.2	0.61538464	0	0	0.07692308	0.53846157	0.9285714	0.06666667	0	0.13333334	0.8666667	0.13333334	1	-1	0	-1	0	0	-1	0	1	-1	2	2	-2	0	0.8666667	7	0.6363636364	0.46153846	0	0	4	4	0	4	0.3636363636	3.3282013	0.91825294	0.9687937	-25.732	0	0.23076923	1	0	0	0	1	0	3	0.07692308	13	12	-10.9904	-12.6166	8.2389	7.96496	3	64.5157	88.8935	0	0	5	7	2	2	0	0	0.23076923	0.9230769	1.0833334	77.14333	0	0.15384616	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10526316	0	0	0.92105263	1.768421	0	1.1052631	0.44210526	0.9047619	4.3157897	801.5789	-62787288	0.04838871	470.42105	290200352	0.013683493	319.42105	358035424	0.0095714545	159.57895	199807056	0.005389419	13.578947	20929154	0.0010665001	811222.25	0.7222222	0	0.055555556	0.055555556	0.6111111	10	0.5555555556	0	3	8	8	0.4444444444	-45.9882	0.42105263	2	1	1	0	0	4	0	19	17	2	114.585	151.444	5	13	0	1	0.05263158	0.47058824	0.05882353	0	0.11764706	0.29411766	0.9411765	0.05263158	0	0	0.8947368	0.10526316	2	0	2	-1	-1	-1	0	0	0	2	2	1	-4	-1	1.1052631	11	0.55	0.45238096	1	0	5	7	1	9	0.45	4.1461396	0.8985231	0.96712667	-47.0294	0	0.23809524	1	0	1	0	0	1	6	0	21	19	-15.7046	-15.6912	6.09863	5.16697	4	55.2521	66.8833	0	0	6	9	0	1	1	1	0.04761905	0.9047619	1.1052631	86.624916	0	0.23809524	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055555556	0	0	1.0555556	0.7916667	0	1.0555556	2.638889	0.94736844	4.1666665	1235.4445	263817952	0.022893773	759.7222	460814208	0.012898685	524.2778	320876672	0.008539566	274.8889	177306368	0.0042622797	14.5	13126998	0.0008600364	562897.44	0.7647059	0	0	0.05882353	0.8235294	9	0.5294117647	3	5	5	8	0.4705882353	-45.5998	0.16666667	0	0	0	0	0	3	0	18	18	1	251.96	348.808	3	13	0	1	0.055555556	0.5	0.125	0.0625	0.0625	0.3125	1	0	0	0	1	0.2777778	3	-3	0	-3	0	0	0	0	0	1	1	3	-3	0	1.0555556	9	0.5	0.5	1	0	5	2	1	9	0.5	4.3588986	0	1	-39.2608	0	0.21052632	0	0	0	0	0	1	4	0	19	19	-25.7405	-17.8106	19.3653	7.77196	2	91.8422	116.509	0	0	6	10	0	1	1	1	0.05263158	1	1	0	0	0.10526316	3	2	0.6666666667
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09090909	0	0	0.7792208	0.8181818	0	1.0909091	1.0909091	0.9166667	4.3636365	1048	-108717360	0.08157603	689.9091	432233856	0.008782775	476.54544	312948192	0.0065793646	235.81818	190695344	0.0035340502	16.636364	21162280	0.0003593094	697497.2	0.5	0	0	0	0.5	6	0.6666666667	1	4	4	3	0.3333333333	-29.697	0.27272728	2	0	1	0	1	2	0	11	11	0	32.3764	50.0043	4	7	2	2	0.18181819	0.33333334	0	0	0	0.33333334	0.90909094	0.09090909	0	0	0.72727275	0.18181819	1	-1	0	2	0	0	0	0	0	2	2	1	0	-1	1.0909091	6	0.6	0.5	0	0	4	6	0	4	0.4	3.4641018	0	1	-31.8776	0	0.33333334	2	0	1	0	1	0	4	0	12	12	-10.8814	-10.5168	12.25	6.44147	2	36.7271	49.591	0	0	5	7	2	2	0	0	0.16666667	1	1	0	0	0.16666667	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04347826	0	0	0.8695652	1.3391303	0	0.9565217	0.47826087	1.0454545	4.2608695	905.13043	-262933776	0.013426635	551.65216	180395024	0.0058089113	376.73914	393018688	0.003750445	188.65218	220208656	0.0017276184	14.173913	19752476	0.0003404243	716884.2	0.90909094	0.045454547	0	0	0.8636364	11	0.55	1	6	4	9	0.45	-47.828	0.3043478	0	0	0	0	0	4	0	23	20	2	63.9065	77.1996	5	17	3	3	0.13043478	0.61904764	0	0	0.04761905	0.5714286	1	0	0	0	1	0.08695652	3	0	-3	4	0	0	0	0	0	1	2	1	-6	-2	0.95652175	10	0.5263157895	0.45454547	0	1	3	8	0	9	0.4736842105	4.2640142	0.9035071	0.9691657	-42.5893	0	0.22727273	0	0	0	0	0	0	5	0	22	20	-26.9776	-16.6346	14.8916	5.70321	4	71.0735	86.2732	0	0	6	11	3	3	0	0	0.13636364	0.90909094	1.1	94.16006	0	0.18181819	1	1	1
0	0	0	0	0	0	0.030303031	0	0	0	0	0	0	0	0.03125	0	0	1.03125	0.90234375	0	1.375	0.88392854	0.969697	4.125	1278.4375	-48705864	0.030143416	847.53125	436948640	0.016125994	644.09375	345393248	0.010067536	374.40625	221668912	0.00516029	13.21875	12726480	0.0009488002	416101.22	0.67741936	0.032258064	0	0.09677419	0.58064514	19	0.7307692308	3	4	9	7	0.2692307692	-89.48	0.21875	1	0	0	0	1	6	0	32	27	1	471.741	583.311	4	22	5	5	0.25	0.3	0	0	0.033333335	0.26666668	0.962963	0	0	0	0.96875	0.1875	5	0	2	-2	0	0	0	0	0	-1	2	2	-2	-1	1.03125	19	0.6785714286	0.43939394	0	3	6	7	0	9	0.3214285714	5.048252	0.869951	0.9630454	-71.0698	0	0.24242425	1	0	0	0	1	0	5	0.030303031	33	29	-37.277	-32.2395	17.481	8.8761	3	81.6451	93.2969	0	0	6	20	5	5	0	0	0.18181819	0.8787879	1.137931	87.75272	0	0.21212122	4	4	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	1.0446429	0.96428573	0	1.125	1.9687499	0.8888889	4.25	782.7083	-9138827	0.06890379	464.5	260881936	0.014857595	310.41666	303745344	0.009723072	155.08333	168902800	0.005480895	11.541667	17201122	0.0011234864	661348.7	0.6956522	0.08695652	0.04347826	0.08695652	0.5217391	15	0.625	1	7	3	9	0.375	-74.7674	0.25	2	0	1	0	1	6	0.041666668	26	23	2	467.84	626.967	4	19	0	1	0.125	0.3181818	0.045454547	0	0	0.27272728	0.90909094	0	0	0	0.9166667	0.29166666	5	0	3	2	-1	1	-1	0	-1	1	0	2	-2	-2	1.125	17	0.6296296296	0.44827586	1	1	10	5	2	10	0.3703703704	4.8280787	0.88990384	0.9675706	-60.2744	0	0.25925925	1	1	0	0	0	2	7	0.037037037	29	26	-44.3989	-26.657	38.5191	8.95437	2	142.121	170.76	0	0	6	17	0	1	2	1	0.11111111	0.8965517	1.08	97.20936	1	0.14814815	3	1	0.3333333333
0	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	1	0.6666667	0	1	1.5	1	4.8125	1391.75	51895844	0.061990254	962.0625	138636832	0.033817004	724.0625	297829088	0.021151839	408.625	158954496	0.0140636135	13.125	5252466	0.00667267	296795.8	0.6	0.06666667	0.06666667	0	0.53333336	10	0.6666666667	2	3	8	5	0.3333333333	-44.543	0.125	0	0	0	0	0	1	0	16	16	1	205.897	301.239	4	10	0	1	0.125	0.35714287	0	0	0	0.35714287	1	0	0	0.125	0.875	0.1875	2	-1	3	-3	0	0	0	0	0	0	0	0	-1	-1	1	10	0.6666666667	0.5	0	1	6	5	0	5	0.3333333333	4	0	1	-38.0194	0	0.1875	0	0	0	0	0	0	1	0.0625	16	16	-16.5368	-19.151	18.7096	13.3822	1	172.361	237.802	0	0	4	9	0	1	0	0	0.125	1	1	0	2	0.125	1	1	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0952381	0	0	1.0039684	1.0952381	0	1.0952381	1.3690476	0.9130435	4.4761906	1091.0476	-440534752	0.026494136	659.5714	28479062	0.015986819	454.42856	452094816	0.010429616	239.71428	246047312	0.0054276385	13.142858	17995104	0.0007106004	713066.8	0.75	0	0.05	0.05	0.65	11	0.5789473684	1	4	8	8	0.4210526316	-50.9758	0.23809524	1	0	0	0	1	4	0	21	18	2	267.559	353.827	3	17	2	2	0.0952381	0.2631579	0	0	0.10526316	0.15789473	0.9444444	0	0	0.04761905	0.9047619	0.23809524	5	-1	4	-3	0	0	0	0	0	1	2	3	-4	-3	1.0952381	11	0.5238095238	0.45652175	1	0	8	5	1	10	0.4761904762	4.378803	0.90801936	0.9709865	-49.1067	0	0.2173913	1	0	0	0	1	1	5	0	23	21	-20.6856	-20.0575	7.93183	6.85061	4	66.1364	79.3578	0	0	6	13	2	2	1	1	0.08695652	0.9130435	1.0952381	101.89003	0	0.17391305	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030303031	0	0	0.9050505	0.8619529	0	1.2929293	0.969697	1.03125	4.181818	1012.1212	66108300	0.060125574	572.42426	280377664	0.03275068	370.45456	197025056	0.022912137	174.51515	112091696	0.011218563	11.424242	11648616	0.0038510235	423153.5	0.65625	0.0625	0	0.03125	0.59375	17	0.5666666667	2	5	10	13	0.4333333333	-93.5949	0.24242425	2	1	0	0	1	8	0	33	31	1	609.694	755.004	4	24	2	2	0.121212125	0.32258064	0.12903225	0.032258064	0.032258064	0.12903225	0.9677419	0	0	0.060606062	0.90909094	0.121212125	4	-2	1	-7	0	0	0	0	0	0	3	2	-5	-1	0.969697	17	0.5666666667	0.484375	0	0	6	3	0	13	0.4333333333	5.4800777	0.9681788	0.99083924	-84.5357	0	0.28125	2	1	0	0	1	0	8	0	32	31	-38.6493	-36.3563	21.5147	12.6388	4	318.709	381.614	0	0	6	19	2	2	0	0	0.09375	0.96875	1.032258	371.42526	1	0.125	3	3	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11111111	0	0	1.5873017	1.6666667	0	1.111111	1.6666667	0.9	5.0555553	1037.7778	91857936	0.02767157	669.94446	366135520	0.014364743	502.66666	271166976	0.009205223	295.77777	165169152	0.0052168933	15	14904362	0.001437203	516599.84	0.8235294	0.11764706	0	0.05882353	0.64705884	11	0.6875	0	5	4	5	0.3125	-48.722	0.33333334	0	0	0	0	0	4	0	18	18	0	298.255	417.016	4	14	2	2	0.11111111	0.3125	0	0.0625	0.0625	0.1875	0.9444444	0	0	0	0.9444444	0.16666667	3	0	0	0	0	0	0	0	0	1	1	1	-1	-1	1.1111112	10	0.5555555556	0.475	1	0	5	4	1	8	0.4444444444	4.248529	0.94828904	0.98287785	-50.1335	0	0.2	0	0	0	0	0	1	5	0	20	19	-31.4032	-17.0323	31.2888	6.47234	1	135.88	173.705	0	0	5	13	2	2	1	1	0.1	0.95	1.0526316	169.0225	0	0.1	2	1	0.5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13793103	0	0	1.0709939	1.4630541	0	2.275862	0.7112069	0.8787879	4.0689654	664.31036	-31415056	0.045331478	379.82758	114806840	0.014965893	257.17242	187218256	0.009215828	131.13792	106306080	0.0046276455	10.551724	9066025	0.0008418601	369511.28	0.8214286	0.035714287	0.071428575	0	0.71428573	17	0.68	0	5	7	8	0.32	-77.8557	0.31034482	0	0	0	0	0	6	0	28	28	2	393.722	483.814	5	17	2	2	0.13793103	0.4814815	0.037037037	0.074074075	0.037037037	0.33333334	1	0.03448276	0	0	0.9655172	0.1724138	2	2	0	4	0	0	0	0	0	2	2	1	0	-2	1.137931	20	0.6451612903	0.42424244	0	2	5	11	0	11	0.3548387097	4.8741746	0.8345144	0.95300937	-71.1545	0	0.21212122	0	0	0	0	0	0	8	0	33	28	-50.0826	-29.1567	41.2636	8.14979	4	123.817	143.284	0	0	6	17	2	2	0	0	0.060606062	0.8484849	1.1785715	67.57992	0	0.24242425	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15384616	0	0	1.1846154	5.076923	0	0.84615386	0.84615386	1.1818181	4.5384617	987.38464	-451152960	0.033199172	683.3077	557157120	0.019182974	530.9231	408846272	0.012664121	340.46155	264752576	0.00650428	18.461538	30925602	0.0004329624	904301.56	1	0	0	0.16666667	0.8333333	7	0.6363636364	0	4	5	4	0.3636363636	-31.2674	0.46153846	0	0	0	0	0	3	0	13	11	0	171.154	254.206	4	7	2	1	0.07692308	0.72727275	0.09090909	0	0.09090909	0.54545456	1	0	0	0	1	0.07692308	2	0	-1	-1	0	0	0	0	0	1	2	1	-1	-2	0.84615386	5	0.4545454545	0.45833334	0	0	3	4	0	6	0.5454545455	3.1754265	0.9107921	0.96498406	-23.9477	0	0.09090909	0	0	0	0	0	0	4	0	12	11	-15.713	-13.0263	16.1692	12.1766	2	99.0017	150.337	0	0	5	6	2	1	0	0	0.09090909	0.9166667	1.1	66.082184	0	0.09090909	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054054055	0	0	0.8408408	1.0510509	0	0.94594586	0.94594586	1.0571429	3.7027028	1077.9459	-275528832	0.028534416	644.32434	401295936	0.01123056	424.3784	448861600	0.0071291625	212.43243	261000048	0.0032797898	15.243243	26323662	0.0003043501	906193	0.8611111	0	0	0.027777778	0.8888889	15	0.4838709677	3	6	3	16	0.5161290323	-73.156	0.27027026	1	0	0	0	1	9	0	37	27	4	67.5093	76.4132	3	27	5	5	0.13513513	0.74285716	0.057142857	0.028571429	0.057142857	0.6571429	0.962963	0	0	0	0.9459459	0.13513513	5	-3	0	-1	0	0	0	0	0	-2	0	3	-6	-2	0.9459459	15	0.5	0.41428572	0	0	6	2	0	15	0.5	4.9018946	0.81087375	0.9471072	-64.0445	0	0.25714287	1	0	0	0	1	0	7	0	35	29	-37.603	-26.0024	13.7875	5.2758	4	47.5183	53.0604	0	0	6	21	5	5	0	0	0.14285715	0.82857144	1.2068965	60.295383	0	0.14285715	3	3	1
