1-sdl	2-sdl	3-sdl	4-sdl	5-sdl	6-sdl	7-sdl	8-sdl	9-sdl	10-sdl	11-sdl	12-sdl	13-sdl	14-sdl	15-sdl
28	1	48.69	3.6785715	-85.014	1.1111112	0.5925926	0	0.30769232	-14.295	-1.237	-1.081	18	66.67	0.96
55	2	57.71	3.709091	-137.807	1.195122	0.6666667	0.056603774	0.35849056	-26.157	-3.03	-2.37	29	54.72	0.96
22	0	31.41	5.090909	-73.3528	1.0476191	0.5714286	0	0.1	-12.836	-1.19	-0.882	17	77.27	1
38	0	37.99	5.0526314	-90.703	1.3125	0.8378378	0.055555556	0.30555555	-15.763	-2.274	-2.044	20	62.5	0.84
9	0	27.33	6.4444447	-27.4425	1	0.5	0	0.14285715	-4.489	-1.169	-0.605	4	57.14	0.78
31	1	52.46	3.935484	-92.1572	1.1428572	0.6333333	0	0.31034482	-13.762	-2.688	-1.213	25	80.65	1
43	0	65.03	4.2325583	-123.197	1.0952381	0.6666667	0.048780486	0.2195122	-18.789	-2.067	-1.716	24	58.54	0.95
50	4	46.34	4.94	-111.329	1.2142857	0.71428573	0	0.27083334	-22.177	-2.284	-1.691	31	65.96	0.94
53	1	43.97	3.9423077	-132.902	1.2	0.6862745	0.06	0.3	-24.138	-3.072	-1.87	30	68.18	0.85
31	0	58.31	4.612903	-98.8622	1.1851852	0.5	0	0.1724138	-16.852	-1.382	-1.523	24	82.76	0.94
39	2	50.07	4.1282053	-116.969	1.1470588	0.42105263	0	0.16216215	-19.576	-1.718	-1.388	26	70.27	0.95
14	0	32.12	4.357143	-36.9847	1.2307693	0.61538464	0	0.33333334	-5.819	-1.483	-0.733	5	55.56	0.64
15	6	31.73	5.266667	-52.1791	1	0.21428572	0	0	-13.018	-0.789	-0.408	10	66.67	1
51	2	39.16	4.2352943	-145.535	1.2272727	0.68	0.020408163	0.2857143	-22.635	-3.413	-2.231	34	70.83	0.94
26	0	26.8	4.8076925	-86.9565	1.0357143	0.52	0.041666668	0.041666668	-14.139	-1.758	-1.258	17	70.83	0.92
38	5	37.7	4.631579	-121.806	1.3666667	0.4864865	0.027777778	0.19444445	-18.332	-3.292	-1.858	31	83.78	0.97
42	0	44.61	4.714286	-127.204	1.2368422	0.6585366	0	0.25	-21.483	-2.891	-2.195	30	76.92	0.93
33	2	46.95	4.5757575	-103.817	1.3846154	0.40625	0.09677419	0.06451613	-18.962	-1.382	-1.049	25	75.76	1
14	0	41.72	5.428571	-33.3356	1.0555556	0.6923077	0.16666667	0.16666667	-5.732	-0.773	-0.571	8	61.54	0.93
32	3	35.34	4.4333334	-73.1793	1.037037	0.51724136	0	0.25	-14.331	-2.079	-1.134	18	64.29	0.93
38	0	50.83	4.736842	-90.1501	1.15625	0.7027027	0.027777778	0.33333334	-14.296	-2.256	-1.671	27	75	0.95
36	2	53.61	4.111111	-89.553	1.125	0.54285717	0	0.38235295	-17.386	-1.631	-1.221	21	60	0.97
26	2	47.97	4.5	-63.6402	1.1304348	0.6	0.041666668	0.20833333	-10.927	-2.461	-0.943	16	66.67	0.92
32	0	19.22	4.3125	-75.9501	1.0344827	0.7419355	0.033333335	0.5	-11.785	-2.534	-1.367	18	58.06	0.97
48	6	52.45	4.3404255	-132.505	1.275	0.5	0.044444446	0.13333334	-23.146	-2.791	-1.981	27	60	0.96
41	2	47.34	4.756098	-92.4841	1.2580645	0.7	0.07692308	0.43589744	-15.672	-1.773	-1.035	24	60	0.98
40	3	18.06	5.05	-93.9284	1.2903225	0.61538464	0.05263158	0.31578946	-20.05	-1.074	-1.381	26	68.42	0.95
33	1	50.56	4.242424	-96.0012	1.2857143	0.5	0	0.16129032	-16.394	-2.006	-1.751	23	74.19	0.94
44	2	39.06	5	-125.967	1.2702702	0.6511628	0.023809524	0.23809524	-22.546	-2.387	-1.928	28	71.79	0.89
63	7	51.43	4.6507936	-164.356	1.4418604	0.61290324	0.032786883	0.36065573	-27.813	-3.025	-1.908	46	82.14	0.89
43	3	41.96	4.0697675	-121.086	1.2571429	0.54761904	0.024390243	0.29268292	-23.686	-1.962	-1.339	33	78.57	0.98
30	1	73.16	4.5333333	-90.286	1.2	0.62068963	0	0.17857143	-15.412	-1.391	-1.133	22	73.33	1
63	0	48.08	4.4126983	-153.225	1.25	0.7419355	0.06557377	0.36065573	-27.508	-3.651	-1.753	39	66.1	0.94
10	0	37.74	4.1	-37.4682	1	0.7777778	0	0.25	-5.058	-0.534	-0.355	6	60	1
29	0	64.29	4.206897	-67.722	1.0384616	0.71428573	0.074074075	0.2962963	-11.354	-1.867	-0.754	17	58.62	1
23	2	20.87	4.6086955	-61.8773	1.0833334	0.5	0	0.14285715	-12.449	-0.953	-0.718	16	80	0.87
47	0	49.77	4.4468083	-124.937	1.2	0.67391306	0.044444446	0.35555556	-20.874	-3.403	-2.03	34	73.91	0.98
7	0	5.72	4.428571	-32.2882	1	0.5	0	0	-5.209	-0.488	-0.493	1	20	0.71
21	2	21.15	5.2380953	-72.3222	1.1666666	0.45	0.05263158	0.15789473	-11.795	-1.629	-0.949	19	90.48	1
63	9	40.3	3.9047618	-164.595	1.3111111	0.5322581	0.032786883	0.18032786	-30.948	-3.31	-1.494	47	78.33	0.95
50	0	48.7	4.14	-116.758	1.3333334	0.6938776	0	0.4375	-21.424	-2.269	-1.489	26	59.09	0.88
9	1	34.96	4.6666665	-34.8688	1	0.375	0	0	-4.225	-0.587	-0.34	6	75	0.89
37	1	47.99	4.324324	-112.886	1.3103448	0.6666667	0.028571429	0.22857143	-18.203	-3.002	-1.463	30	85.71	0.95
46	0	28.2	4.630435	-122.964	1.3333334	0.7111111	0.09090909	0.18181819	-22.223	-2.417	-1.663	36	83.72	0.93
49	1	63.96	4.9591837	-136.041	1.2093023	0.75	0.04255319	0.34042552	-23.476	-2.668	-2.408	36	76.6	0.96
30	3	37.23	4.9666667	-87.0087	1.125	0.5862069	0	0.25	-13.39	-2.163	-0.987	19	67.86	0.93
17	0	42.42	4.9411764	-53.9959	1.117647	0.75	0.2	0.06666667	-7.88	-1.544	-0.735	8	61.54	0.76
61	8	39.14	3.819672	-180.927	1.2608696	0.43333334	0.016949153	0.18644068	-29.682	-2.957	-2.034	44	73.33	0.98
34	0	30.42	4.6764708	-92.9872	1.0689656	0.6060606	0	0.375	-16.973	-1.92	-1.098	22	70.97	0.91
45	4	50.37	4.133333	-171.546	1.2	0.27272728	0.023255814	0.093023255	-25.861	-2.905	-1.57	30	68.18	0.98
58	6	40.71	4.37931	-149.307	1.28	0.50877196	0.017857144	0.21428572	-26.987	-4.275	-2.077	32	64	0.86
10	0	47.59	3.6	-28.4562	1.0833334	0.5555556	0.125	0.25	-5.131	-0.476	-0.521	5	62.5	0.8
50	2	36.15	4.52	-117.541	1.25	0.6938776	0.020833334	0.39583334	-22.429	-4.368	-4.275	29	60.42	0.96
32	3	45.41	3.78125	-108.13	1.1290323	0.4516129	0.06666667	0.1	-18.71	-1.306	-1.12	20	71.43	0.88
21	3	52.26	4.6666665	-69.0753	1.0526316	0.5	0.05263158	0.2631579	-13.764	-0.797	-0.593	15	71.43	1
7	0	54.92	4.857143	-30.9142	1	0.16666667	0	0	-4.723	-0.246	-0.23	4	66.67	0.86
33	1	21.05	4.3636365	-126.634	1.1290323	0.28125	0	0.06451613	-21.775	-1.868	-1.376	22	73.33	0.91
21	2	48.75	4.6666665	-67.5044	1.1578947	0.6	0	0.21052632	-9.914	-2.311	-1.367	14	70	0.95
19	1	2.81	4.0526314	-51.9783	1	0.5555556	0.05882353	0.1764706	-9.219	-1.149	-0.866	9	52.94	0.89
34	0	42.59	4.7058825	-110.899	1.137931	0.45454547	0	0.21875	-17.282	-2.077	-1.297	21	65.62	0.94
86	3	68.16	4.2954545	-247.536	1.5762712	0.6666667	0.046511628	0.27906978	-39.857	-4.043	-3.156	52	62.65	0.94
33	0	40.76	5.2727275	-78.7318	1.3448275	0.75	0.06451613	0.32258064	-11.905	-1.685	-1.274	22	70.97	0.94
43	0	39.15	4.5348835	-104.836	1.1842105	0.78571427	0.12195122	0.36585367	-19.588	-2.457	-1.706	26	66.67	0.91
37	0	31.18	4.4864864	-84.1179	1.2068965	0.75	0.057142857	0.4	-13.845	-2.708	-1.394	19	55.88	0.92
56	1	42.04	4.517857	-147.212	1.4468085	0.6545454	0.018518519	0.2962963	-22.084	-2.564	-2.237	34	68	0.89
52	4	58.06	4.8461537	-124.86	1.3333334	0.64705884	0.06	0.3	-25.123	-3.162	-1.741	44	88	0.96
23	0	21.26	4.869565	-59.9011	1.0555556	0.59090906	0	0.42857143	-8.653	-1.948	-0.908	15	71.43	0.91
13	0	100	4.1538463	-47.0975	1	0.41666666	0	0.18181819	-6.157	-1.144	-0.693	8	66.67	0.92
44	0	58.52	4.568182	-118.369	1.1621622	0.5813953	0.023809524	0.26190478	-21.732	-2.475	-1.531	29	72.5	0.91
48	0	49.8	4.7083335	-128.04	1.2	0.7659575	0.02173913	0.2826087	-22.589	-2.017	-1.427	37	80.43	0.96
12	0	11.62	4.5	-31.9041	1	0.72727275	0	0.3	-5.105	-0.633	-0.434	8	66.67	1
34	0	41.41	5.4411764	-87.8938	1.2413793	0.7878788	0.03125	0.3125	-15.825	-1.869	-1.331	24	75	0.94
12	0	27.28	2.9166667	-31.8854	1	0.72727275	0	0.4	-4.551	-1.908	-0.499	7	58.33	1
34	4	32.94	4.029412	-117.205	1.25	0.45454547	0	0	-19.99	-2.626	-1.535	22	73.33	0.88
20	2	18.11	4.55	-58.7566	1.1	0.42105263	0	0.11111111	-10.616	-1.406	-0.987	13	72.22	0.9
23	0	26.29	4.7826085	-60.3467	1.037037	0.72727275	0	0.3809524	-11.384	-1.197	-1.265	16	80	0.87
39	0	39.74	4.5128207	-83.0949	1.117647	0.84210527	0.027027028	0.35135135	-15.404	-2.583	-1.343	19	54.29	0.9
45	0	36.59	4.6666665	-124.386	1.2790698	0.6818182	0.023255814	0.3488372	-18.555	-3.222	-2.561	24	61.54	0.87
34	0	28.13	3.9117646	-92.6507	1.0967742	0.6666667	0.0625	0.1875	-15.719	-1.992	-1.364	22	66.67	0.97
75	1	50.58	5.08	-195.796	1.462963	0.7567568	0.02739726	0.3561644	-33.451	-3.789	-2.427	50	69.44	0.96
52	2	65.63	4.0392156	-157.311	1.2380953	0.52	0.040816326	0.18367347	-24.645	-3.498	-1.879	37	75.51	0.96
27	4	19.24	4.5185184	-81.5004	1.1923077	0.5769231	0.08	0.2	-14.336	-1.795	-1.257	23	88.46	0.96
35	0	45.66	3.7142856	-129.899	1.2580645	0.32352942	0	0.030303031	-19.973	-2.185	-1.301	12	37.5	0.91
51	2	48.78	4.392157	-145.46	1.25	0.64	0.020408163	0.24489796	-24	-2.315	-1.756	34	73.91	0.9
23	0	46.03	3.347826	-69.8329	1.0476191	0.59090906	0	0.2857143	-10.677	-1.315	-1.029	14	60.87	1
36	0	40.06	4.638889	-101.526	1.117647	0.6571429	0.029411765	0.2647059	-17.023	-1.616	-1.249	22	64.71	0.94
29	1	34.44	4.551724	-57.0335	1.1428572	0.85714287	0.037037037	0.5185185	-11.601	-1.39	-0.889	18	66.67	0.93
18	1	19.47	5	-46.3727	1.117647	0.5294118	0.0625	0.1875	-8.189	-1.636	-0.698	9	60	0.83
46	3	65.09	3.9130435	-138.583	1.1860465	0.5555556	0.09090909	0.20454545	-23.102	-3.462	-2.965	31	77.5	0.87
50	3	30.24	4.02	-150.795	1.3783784	0.63265306	0.020833334	0.25	-24.802	-3.63	-2.326	28	65.12	0.86
39	0	48.18	4.179487	-95.8906	1.1515151	0.7368421	0.027027028	0.43243244	-14.824	-1.605	-0.924	25	67.57	0.95
28	3	65.88	4.769231	-66.0682	1.0869565	0.68	0.041666668	0.33333334	-11.693	-1.333	-0.832	16	61.54	1
3	0	100	7.6666665	-12.9187	1	0	0	0	-3.033	-0.312	-0.273	1	50	0.67
86	3	78.5	4.27907	-207.472	1.34375	0.7058824	0.071428575	0.29761904	-37.054	-4.814	-2.852	60	73.17	0.95
38	2	41.98	5.1842103	-120.561	1.3448275	0.6486486	0.027777778	0.22222222	-15.61	-3.48	-1.881	24	64.86	0.97
29	2	47.94	4.870968	-65.5747	1.1071428	0.6666667	0.10344828	0.31034482	-13.308	-2.158	-1.23	16	55.17	0.94
39	0	63.2	4.179487	-112.406	1.3793104	0.65789473	0.054054055	0.16216215	-17.409	-3.023	-2.151	25	65.79	0.97
29	1	32.38	4.862069	-82.1223	1.0357143	0.60714287	0.037037037	0.25925925	-13.839	-1.842	-1.057	19	73.08	0.9
57	0	50.19	4.385965	-141.591	1.3809524	0.73214287	0.054545455	0.34545454	-26.09	-2.585	-1.702	33	62.26	0.93
47	0	52.06	3.8297873	-104.548	1.1538461	0.6956522	0.13333334	0.4	-18.121	-2.544	-1.687	32	71.11	0.96
18	1	46.33	4.7222223	-57.9888	1.0625	0.5882353	0.0625	0	-8.837	-1.46	-0.467	12	85.71	0.78
27	4	75.96	3.7037036	-82.7144	1.1666666	0.5	0.04	0.2	-11.575	-2.328	-0.766	15	62.5	0.89
25	0	50.91	4.2	-61.6039	1.0869565	0.7916667	0	0.5217391	-10.191	-0.944	-0.807	17	73.91	0.92
36	0	34.42	4.5833335	-90.5927	1.125	0.6571429	0.11764706	0.2647059	-15.088	-5.909	-2.796	19	59.38	0.89
36	0	65.1	5.5555553	-94.6916	1.2903225	0.62857145	0	0.29411766	-16.974	-2.619	-1.428	24	72.73	0.92
48	0	40.22	4.2291665	-118.607	1.325	0.80851066	0.06521739	0.36956522	-21.852	-2.935	-2.092	34	73.91	0.96
38	3	27.92	4.5789475	-110.79	1.2352941	0.5135135	0.1388889	0.11111111	-20.9	-3.106	-1.597	21	58.33	0.95
59	3	57.08	4.322034	-151.727	1.4390244	0.63793105	0.03508772	0.2631579	-24.426	-2.729	-1.871	43	75.44	0.97
34	1	39.98	4.647059	-90.0067	1.5172414	0.6666667	0	0.34375	-18.823	-2.328	-2.411	26	83.87	0.91
57	1	58.76	4.6842103	-152.281	1.3191489	0.60714287	0.036363635	0.3090909	-20.529	-4.784	-2.645	34	75.56	0.79
51	6	51.79	4.27451	-161.395	1.3846154	0.48	0	0.18367347	-24.896	-4.554	-2.268	29	63.04	0.9
50	0	51.74	5.26	-134.672	1.3809524	0.6530612	0.0625	0.22916667	-22.79	-3.064	-1.999	29	59.18	0.98
42	1	19.48	4.857143	-112.625	1.2058823	0.63414633	0.075	0.225	-17.92	-3.017	-1.831	23	60.53	0.9
50	0	39.65	3.62	-162.432	1.2926829	0.53061223	0.0625	0.1875	-23.977	-4.219	-2.864	35	70	1
18	2	28.62	5.6666665	-48.4213	1.1052631	0.3529412	0.0625	0.125	-10.514	-0.781	-0.733	13	81.25	0.89
29	0	29.35	4.8965516	-76.2743	1.1034483	0.64285713	0.074074075	0.2962963	-13.373	-2.306	-1.425	16	59.26	0.93
36	0	72.62	5.0833335	-85.8798	1.1666666	0.82857144	0.029411765	0.5294118	-15.513	-1.104	-1.299	29	82.86	0.97
28	2	55.42	4.142857	-91.7485	1.1666666	0.6296296	0.03846154	0.23076923	-14.157	-2.641	-1.215	17	68	0.89
57	0	46.67	5.122807	-135.517	1.2857143	0.75	0.036363635	0.4909091	-21.325	-2.973	-1.641	29	60.42	0.84
14	0	57.79	4.785714	-47.0218	1.1333333	0.61538464	0	0.16666667	-7.943	-0.896	-0.842	9	64.29	1
46	2	43.38	4.521739	-131.528	1.2051282	0.62222224	0	0.20454545	-21.344	-3.277	-1.911	30	69.77	0.93
46	0	51.81	3.9347825	-131.981	1.2571429	0.64444447	0.022727273	0.29545453	-16.74	-2.82	-1.76	28	63.64	0.96
33	1	47.59	5.3636365	-108.961	1.2424242	0.59375	0	0.22580644	-16.967	-2.904	-1.6	20	68.97	0.88
36	3	52.39	4.3055553	-80.0956	1.074074	0.6857143	0.029411765	0.4117647	-14.742	-1.697	-1.183	20	58.82	0.94
47	4	40.74	4.1489363	-148.398	1.175	0.47826087	0.022222223	0.08888889	-26.188	-2.414	-2.259	32	68.09	1
52	0	51.65	4.4615383	-124.869	1.1555556	0.84313726	0.02	0.48	-23.088	-2.344	-1.821	37	78.72	0.9
30	0	22.38	5.3333335	-76.9928	1.125	0.7241379	0.035714287	0.14285715	-14.511	-2.055	-1.831	20	76.92	0.87
16	1	48.45	4.1875	-43.9246	1.125	0.6	0	0.21428572	-7.323	-1.686	-1.343	11	73.33	0.94
40	0	48.2	4.5	-102.921	1.1578947	0.71794873	0	0.31578946	-19.021	-2.281	-1.443	22	62.86	0.88
53	5	39.97	4.811321	-147.821	1.3488373	0.63461536	0	0.29411766	-25.95	-2.971	-1.954	36	73.47	0.92
56	3	32.41	4	-135.088	1.1818181	0.7090909	0.018518519	0.2777778	-23.501	-3.959	-1.989	35	67.31	0.93
68	3	42.16	4	-181.101	1.2962962	0.6865672	0.015151516	0.3181818	-33.358	-3.271	-2.083	44	67.69	0.96
35	0	53.36	4.0571427	-89.5557	1.15625	0.61764705	0.060606062	0.33333334	-15.156	-1.891	-1.376	25	75.76	0.94
36	2	43.07	4.4722223	-88.4324	1.1935484	0.5714286	0.029411765	0.32352942	-16.884	-1.489	-1.095	22	66.67	0.92
49	3	53.68	4.632653	-120.175	1.4358975	0.7708333	0	0.34042552	-23.275	-2.3	-2.003	32	71.11	0.92
34	5	43.29	4.71875	-82.1621	1.24	0.61290324	0	0.43333334	-14.603	-1.314	-1.013	23	74.19	0.97
30	0	41.11	5.5	-77.1787	1.1428572	0.6896552	0.035714287	0.35714287	-12.512	-1.883	-1.623	22	73.33	1
29	0	32.13	4.4814816	-76.3634	1.173913	0.65384614	0	0.4	-13.433	-0.976	-1.26	15	57.69	0.96
48	0	46.7	4.0416665	-104.265	1.3030303	0.80851066	0.02173913	0.4347826	-16.398	-3.505	-1.407	25	58.14	0.9
28	1	61.73	4.5	-57.8625	1.2692307	0.8148148	0.115384616	0.26923078	-11.681	-1.173	-0.731	18	72	0.89
46	3	51.09	4.7826085	-125.832	1.1842105	0.62222224	0.022727273	0.22727273	-24.001	-2.589	-1.613	39	84.78	1
19	0	26.41	4.6842103	-53.9541	1.15	0.5555556	0.05882353	0.29411766	-7.788	-1.117	-0.709	10	66.67	0.79
13	0	38.47	4.6923075	-43.9349	1.125	0.5833333	0	0.09090909	-7.309	-0.791	-0.679	7	63.64	0.85
26	0	48.95	5.44	-71.9011	1.12	0.7083333	0	0.2173913	-11.597	-1.347	-1.016	15	65.22	0.92
39	1	43.66	4.5641026	-114.635	1.3030303	0.65789473	0.08108108	0.27027026	-17.693	-2.511	-2.464	30	78.95	0.97
24	1	52.88	4.4583335	-56.9189	1.0952381	0.9130435	0.045454547	0.4090909	-10.057	-1.124	-0.692	13	61.9	0.88
22	0	56.06	4.909091	-66.8683	1.0416666	0.61904764	0.1	0.3	-9.314	-1.318	-1.06	13	72.22	0.82
89	8	68.86	4.3595505	-223.152	1.5762712	0.64772725	0.022988506	0.40229884	-36.449	-6.501	-5.761	56	65.88	0.96
7	1	16.3	6	-23.6657	1	0.5	0	0	-4.166	-0.739	-0.384	5	71.43	1
24	3	42.34	4.9166665	-79.4931	1.12	0.39130434	0.045454547	0.18181819	-13.306	-1.362	-1.017	15	71.43	0.88
30	1	25.07	3.6666667	-79.6174	1.074074	0.62068963	0.071428575	0.21428572	-14.821	-1.87	-1.67	21	70	1
29	2	33.32	4.9310346	-99.3251	1.2962962	0.35714287	0.037037037	0	-16.328	-2.821	-1.463	21	75	0.97
45	3	50.06	5.133333	-118.054	1.2368422	0.6818182	0.046511628	0.27906978	-21.314	-1.803	-1.582	34	80.95	0.93
47	1	44.19	5.255319	-134.669	1.3421053	0.5869565	0	0.15555556	-22.208	-2.892	-1.7	27	64.29	0.89
37	3	51.7	4.1621623	-138.841	1.21875	0.33333334	0.057142857	0.08571429	-21.019	-1.948	-1.381	21	60	0.95
39	6	46.5	4.282051	-108.843	1.3103448	0.42105263	0	0.1891892	-19.367	-2.305	-1.25	28	71.79	1
18	0	51.38	5.0555553	-43.3927	1.2142857	0.7058824	0.0625	0.4375	-7.5	-0.709	-0.688	13	76.47	0.94
33	1	58.08	4.060606	-86.0199	1.2307693	0.71875	0	0.41935483	-13.751	-2.42	-1.491	20	62.5	0.97
19	0	17.75	5.0526314	-58.7534	1.0476191	0.5555556	0	0.11764706	-8.667	-1.949	-1.432	9	60	0.79
45	1	58.35	5.2444444	-81.8817	1.2352941	0.8863636	0.046511628	0.60465115	-16.533	-2.319	-1.868	26	61.9	0.93
38	3	59.23	4.131579	-129.905	1.2121212	0.5405405	0.027777778	0.1388889	-21.476	-2.197	-1.308	26	70.27	0.97
38	0	22.91	3.6052632	-85.85	1.3333334	0.6216216	0	0.30555555	-19.211	-1.491	-1.377	24	70.59	0.89
78	0	38.76	4.6153846	-195.166	1.3333334	0.76623374	0.039473683	0.31578946	-33.549	-5.826	-3.379	48	66.67	0.92
50	2	58.13	4.5	-125.215	1.1219512	0.6938776	0.020833334	0.45833334	-22.181	-4.175	-2.411	29	61.7	0.94
78	0	58.34	4.6025643	-209.221	1.440678	0.6883117	0.02631579	0.2631579	-34.445	-4.477	-3.175	59	80.82	0.94
53	5	28.36	4.207547	-150.133	1.3076923	0.5192308	0.019607844	0.25490198	-25.962	-3.432	-1.814	35	68.63	0.96
19	0	33.31	4.4210525	-56.2857	1.0588236	0.5	0.11764706	0.1764706	-9.634	-1.136	-0.914	15	78.95	1
10	0	2.91	3.3	-22.3283	1	0.8888889	0	0.375	-2.348	-1.518	-0.343	4	50	0.8
51	2	48.91	4.0588236	-161.305	1.2682927	0.54	0.06122449	0.18367347	-27.09	-3.246	-1.939	35	70	0.98
30	0	18.26	3.6666667	-75.9286	1.04	0.7586207	0.10714286	0.32142857	-12.696	-2.624	-1.09	14	50	0.93
52	1	41.55	4.1346154	-101.662	1.2647059	0.8235294	0.08	0.54	-19.527	-3.689	-1.672	22	45.83	0.92
23	1	62.59	4.7391305	-47.623	1.0454545	0.72727275	0.04761905	0.42857143	-8.295	-1.205	-0.625	10	50	0.87
29	3	46.48	4.9310346	-100.379	1.1538461	0.53571427	0	0.22222222	-15.939	-2.866	-1.815	18	62.07	1
15	0	21.5	4.866667	-32.6981	1.0666667	0.85714287	0.15384616	0.3846154	-6.238	-0.453	-0.283	7	50	0.93
7	0	54.92	4.428571	-20.2417	1	0.6666667	0	0	-2.958	-0.762	-0.25	5	83.33	0.86
86	3	44.8	4.081395	-204.276	1.5272727	0.7882353	0.035714287	0.3809524	-34.303	-5.959	-3.101	47	58.75	0.93
35	4	30.15	3.7297297	-134.495	1.0882353	0.44444445	0.057142857	0.14285715	-22.113	-1.946	-1.549	27	75	0.97
45	4	56.12	4.8444443	-106.26	1.1538461	0.72727275	0.069767445	0.3488372	-18.204	-3.441	-1.588	28	62.22	1
49	1	16.65	4.26	-148.663	1.2564102	0.63265306	0.0625	0.27083334	-23.927	-3.903	-3.496	31	64.58	0.96
25	1	19.54	4.96	-87.3979	1.04	0.45833334	0	0.13043478	-14.588	-2.032	-1.162	14	63.64	0.88
44	0	32.68	3.7954545	-107.879	1.2352941	0.76744187	0.04761905	0.30952382	-22.3	-2.87	-1.928	25	60.98	0.93
48	2	42.95	5.1666665	-124.911	1.3421053	0.61702126	0	0.26086956	-21.014	-3.313	-2.611	31	72.09	0.9
49	3	42.87	4.387755	-162.041	1.2325581	0.5	0.021276595	0.12765957	-25.335	-3.129	-1.956	32	69.57	0.94
32	1	46.77	4.375	-93.5579	1.1851852	0.6451613	0.1	0.33333334	-12.29	-1.874	-1.368	26	81.25	1
54	1	53.35	4.5925927	-133.811	1.2727273	0.6792453	0.03846154	0.32692307	-21.534	-3.341	-2.498	34	69.39	0.91
28	1	52.52	4.178571	-103.901	1.2	0.44444445	0.03846154	0.07692308	-16.8	-2.525	-1.106	19	73.08	0.93
24	0	46.49	5.125	-82.9208	1.2068965	0.47826087	0.045454547	0.045454547	-13.291	-1.924	-1.538	11	57.89	0.79
22	1	44.07	4.590909	-75.1032	1.2	0.2857143	0.05	0	-12.196	-1.673	-1.104	14	63.64	1
45	3	38.34	4.3555555	-129.785	1.1219512	0.52272725	0.023255814	0.13953489	-26.275	-2.502	-1.627	29	65.91	0.98
36	1	56.36	4.5277777	-92.3789	1.25	0.62857145	0.0882353	0.3529412	-14.533	-1.908	-1.237	27	75	1
24	0	55.16	5.2916665	-66.849	1.2173913	0.6086956	0	0.22727273	-10.777	-1.294	-1.163	18	81.82	0.92
41	1	42.84	4.487805	-107.648	1.2285714	0.675	0	0.25641027	-20.364	-1.854	-1.45	26	66.67	0.95
44	1	38.61	5.1363635	-115.922	1.1891892	0.81395346	0.04761905	0.26190478	-19.65	-2.751	-1.357	33	76.74	0.98
64	0	49.54	4.296875	-165.077	1.3829787	0.7619048	0.048387095	0.3548387	-28.896	-3.331	-2.419	40	66.67	0.94
46	3	71.58	4.5869565	-119.373	1.2702702	0.7777778	0.022727273	0.5	-20.744	-1.642	-1.914	34	77.27	0.96
36	3	33.83	3.5555556	-107.38	1.1470588	0.62857145	0	0.2647059	-17.479	-2.293	-1.764	21	63.64	0.92
13	1	67.36	3.6153846	-48.1206	1.0833334	0.33333334	0	0.09090909	-6.967	-1.163	-0.635	6	46.15	1
28	4	29.31	4.785714	-71.5916	1.08	0.6296296	0.03846154	0.26923078	-13.029	-1.889	-1.085	18	69.23	0.93
29	0	43.72	4.1034484	-81.4506	1.3333334	0.60714287	0.037037037	0.25925925	-14.239	-1.763	-1.548	16	64	0.86
12	5	46.47	5.8125	-41.3201	1.117647	0.13333334	0	0	-8.538	-0.599	-0.504	13	86.67	0.94
59	5	41.86	4.7118645	-174.69	1.6829268	0.5862069	0	0.19298245	-30.221	-4.002	-3.291	40	71.43	0.95
44	0	73.68	4.4772725	-103.771	1.1794872	0.8604651	0.071428575	0.35714287	-18.672	-2.03	-1.223	26	63.41	0.93
30	2	27.79	4.266667	-76.5412	1.2916666	0.6896552	0.035714287	0.35714287	-14.089	-2.154	-1.257	22	73.33	1
30	1	92.47	4.3333335	-94.4522	1.0769231	0.4827586	0	0.21428572	-14.617	-2.468	-1.326	20	68.97	0.97
51	0	46.92	4.901961	-134.42	1.2195122	0.72	0.020408163	0.3265306	-20.808	-3.059	-1.323	36	72	0.98
29	1	44.58	4.7586207	-100.535	1.3461539	0.5714286	0	0.22222222	-16.297	-1.307	-1.207	17	62.96	0.93
17	0	56.58	4.1764708	-46.3991	1.117647	0.5	0.2	0.06666667	-7.768	-1.03	-0.727	10	62.5	0.94
49	1	57.7	4.367347	-110.764	1.2702702	0.7916667	0.08510638	0.42553192	-19.121	-2.9	-1.828	39	79.59	1
39	1	44.12	4.6153846	-104.647	1.3030303	0.81578946	0.054054055	0.3243243	-19.261	-1.844	-1.065	24	64.86	0.95
25	1	13.48	4.2	-72.8535	1.0869565	0.75	0	0.2173913	-11.661	-2.958	-1.919	15	68.18	0.88
31	0	15.82	3.8387096	-110.028	1.25	0.46666667	0	0.1724138	-15.045	-2.868	-1.656	19	70.37	0.87
28	1	22.57	5.142857	-91.2771	1.16	0.5555556	0	0.15384616	-13.909	-2.093	-1.212	15	55.56	0.96
79	3	38.71	4.012658	-175.458	1.5925926	0.8076923	0.038961038	0.48051947	-31.427	-3.364	-2.772	42	60.87	0.87
36	1	39.29	3.8888888	-92.7188	1.2413793	0.6571429	0.05882353	0.2647059	-16.638	-3.637	-1.897	20	58.82	0.94
42	0	59.49	5.071429	-108.064	1.4242424	0.68292683	0.025	0.275	-22.018	-1.62	-1.501	29	80.56	0.86
32	1	51.83	4.46875	-89.6296	1.1	0.7096774	0.06666667	0.23333333	-15.132	-1.281	-1.153	20	66.67	0.94
