1-loria	2-loria	3-loria	4-loria	5-loria	6-loria	7-loria	8-loria	9-loria	10-loria	11-loria	12-loria	13-loria	14-loria	15-loria	16-loria	17-loria	18-loria	19-loria	20-loria	21-loria	22-loria	23-loria	24-loria	25-loria	26-loria	27-loria	28-loria	29-loria	30-loria	31-loria	32-loria	33-loria	34-loria	35-loria	36-loria	37-loria	38-loria	39-loria	40-loria	41-loria	42-loria	43-loria	44-loria	45-loria	46-loria	47-loria	48-loria	49-loria
0.885714	0.789714	0.789714	0.806857	0.710857	0.797143	0.620457	0.619314	0.625029	0.493143	0.268571	0.0460571	0.0294857	0.0334857	0.0149429	0.325714	0.0486286	0.0480571	0.0634857	0.0272571	8.719495e-03	0.00465101	2.1354e-07	1.83922e-07	2.5512e-07	0.000181614	0	0	0	3.176888e-01	5.302147e-01	0.0118847	2.29211e-06	2.42332e-06	4.39648e-06	0	0	0	0	8.179128e-03	27	33	1.2222222222	1	1	0	0	0	0
0.736842	0.557474	0.578526	0.621684	0.484211	0.710526	0.506316	0.509474	0.534737	0.405895	0.236842	0.0864211	0.0348421	0.0243158	0.00694737	0.268421	0.0393684	0.0330526	0.0614737	0.0152632	3.645678e-03	0.00216068	4.4891e-08	2.8996e-08	7.7596e-08	0.000527176	3.9436e-10	4.24946e-10	1.02053e-09	2.207777e-01	1.424319e-01	0.00397747	8.59922e-08	1.62339e-07	6.69105e-07	0	0	0	0	6.806103e-03	15	17	1.1333333333	1	1	0	0	0	0
0.7625	0.62	0.5975	0.585	0.559	0.6375	0.43575	0.397	0.3845	0.3425	0.1625	0.043625	0.009875	0.024875	0.002375	0.2375	0.028125	0.026875	0.061875	0.013875	4.281839e-03	0.00114799	1.1021e-08	4.1918e-09	5.51277e-09	0.000425659	6.25549e-10	4.05189e-10	9.40301e-10	3.207894e-01	4.531839e-01	0.00237155	4.83437e-08	2.72112e-08	5.22499e-08	0	0	0	0	6.040324e-03	16	14	0.875	1	1	0	0	0	0
0.683333	0.491333	0.494667	0.531333	0.406667	0.666667	0.504	0.467333	0.450667	0.418667	0.2	0.01725	0.0239167	0.07225	0.00633333	0.291667	0.06025	0.06525	0.10775	0.02975	5.287827e-03	0.00106614	1.53354e-08	8.10577e-09	1.71475e-08	0.000174068	7.86811e-11	1.56378e-11	1.77172e-11	1.705950e-01	2.714501e-01	0.000902042	4.80549e-09	6.2952e-09	3.73143e-08	0	0	0	0	1.330727e-02	11	10	0.9090909091	1	1	0	0	0	0
0.745	0.4917	0.5017	0.5222	0.3576	0.69	0.4031	0.4046	0.4166	0.2646	0.2225	0.046025	0.021525	0.016525	0.004725	0.28	0.0312	0.0282	0.0417	0.0155	6.601428e-03	0.000950186	0	0	0	0.000589889	0	0	0	1.272294e-01	5.384504e-01	0.00153439	4.74197e-09	5.73976e-09	1.11836e-08	0	0	0	0	4.399807e-03	40	38	0.95	1	1	0	0	0	0
0.686667	0.4464	0.473067	0.527733	0.391733	0.64	0.378667	0.376	0.394667	0.268267	0.313333	0.1158	0.0891333	0.129133	0.0227333	0.326667	0.0814	0.0854	0.1214	0.059	4.188500e-03	0.000457993	6.76811e-10	5.28976e-10	2.26383e-09	0.000148551	2.62111e-11	1.69163e-11	9.45123e-11	4.635972e-03	9.862521e-02	0.00110407	1.92979e-09	5.32924e-09	3.96924e-08	0	0	0	0	8.684679e-03	14	13	0.9285714286	1	1	0	0	0	0
0.803571	0.680571	0.653429	0.639143	0.534286	0.692857	0.484	0.461143	0.446857	0.305571	0.267857	0.0790714	0.0455	0.0276429	0.00857143	0.303571	0.0548929	0.0398929	0.0570357	0.0216786	9.701212e-03	0.00186522	1.80473e-08	9.47198e-09	8.42253e-09	0.000313376	8.98581e-11	4.885e-11	6.42715e-11	1.402776e-01	2.006421e-01	0.00549157	4.05306e-07	2.13782e-07	2.25219e-07	0	0	0	0	7.753629e-03	25	26	1.04	1	1	0	0	1	0.04
0.680952	0.407619	0.426667	0.465714	0.322476	0.614286	0.306857	0.309714	0.332571	0.195429	0.22381	0.074381	0.0277143	0.0181905	0.0062381	0.257143	0.0328571	0.0271429	0.0528571	0.0157143	7.177800e-03	0.000509104	4.46883e-10	4.35272e-10	1.29788e-09	6.8419e-05	7.76763e-13	1.00367e-12	2.57929e-12	3.281951e-02	3.178387e-01	0.00215334	1.80652e-08	2.61372e-08	9.56927e-08	0	0	0	0	6.644675e-03	20	19	0.95	1	1	1	0.052632	0	0
0.623529	0.366118	0.377882	0.417882	0.230588	0.582353	0.289647	0.293176	0.321412	0.194353	0.170588	0.0130588	0.0124706	0.0289412	0.00535294	0.252941	0.0382941	0.0312353	0.0612353	0.0167647	2.328828e-03	0.000271139	1.08247e-10	9.33716e-11	5.64767e-10	0.000106878	7.05568e-12	2.56086e-12	5.89016e-12	2.668427e-04	1.931650e-02	0.00104202	3.86308e-09	2.30468e-09	6.63881e-09	0	0	0	0	5.443957e-03	19	15	0.7894736842	1	1	1	0.066667	1	0.052632
0.706897	0.454069	0.467862	0.496138	0.351586	0.617241	0.316276	0.318345	0.335931	0.173034	0.258621	0.0241724	0.0248621	0.0452069	0.009	0.344828	0.052069	0.0575862	0.0762069	0.0298621	5.183315e-03	0.000454749	2.0696e-10	2.16112e-10	5.02544e-10	0.000909112	1.72937e-09	1.11896e-09	1.10545e-09	1.672917e-02	3.930304e-02	0.00173216	6.95437e-09	1.05345e-08	3.08734e-08	0	0	0	0	5.359413e-03	32	27	0.84375	1	1	1	0.037037	2	0.0625
0.822222	0.665689	0.665689	0.665689	0.5672	0.766667	0.593067	0.574844	0.565956	0.465244	0.255556	0.0389556	0.0207333	0.0318444	0.00997778	0.32	0.0392444	0.0428	0.0543556	0.0271556	6.895901e-03	0.00343853	7.34936e-08	4.88655e-08	4.41859e-08	0.000571132	0	0	0	1.450931e-01	8.612690e-02	0.00605691	2.54085e-07	2.59815e-07	2.83274e-07	0	0	0	0	6.782926e-03	37	43	1.1621621622	1	1	0	0	2	0.054054
0.642105	0.449263	0.421895	0.411368	0.298737	0.563158	0.308211	0.274526	0.264	0.176	0.242105	0.103842	0.0522632	0.0206842	0.008	0.278947	0.0561579	0.0340526	0.0593158	0.018	5.968898e-03	0.000865232	2.39915e-09	1.11976e-09	9.22662e-10	0.00162456	1.15408e-08	8.69193e-09	1.32237e-08	7.495184e-03	6.032557e-03	0.0027164	3.85661e-08	2.69133e-08	3.20761e-08	0	0	0	0	6.976522e-03	15	17	1.1333333333	1	1	1	0.058824	2	0.133333
0.677778	0.436	0.458222	0.493778	0.375556	0.616667	0.366222	0.364	0.379556	0.256	0.166667	0.0123889	0.00794444	0.0123889	0.00261111	0.266667	0.039	0.029	0.059	0.0143333	4.546455e-03	0.000610692	9.72467e-10	1.26667e-09	2.4645e-09	0.000809949	1.71088e-09	8.29286e-10	1.75956e-09	2.165407e-02	1.350756e-01	0.000989809	1.6089e-09	3.33885e-09	1.20956e-08	0	0	0	0	6.671542e-03	14	16	1.1428571429	1	0	0	0	0	0
0.584615	0.287385	0.302769	0.370462	0.186462	0.507692	0.216462	0.213385	0.234923	0.146923	0.130769	0.0109231	0.00476923	0.0193846	0.00215385	0.238462	0.032	0.0304615	0.072	0.0129231	2.704107e-03	0.000164555	4.9993e-11	4.0547e-11	2.94662e-10	0.00133128	1.08992e-08	6.27124e-09	6.07032e-09	1.032117e-02	2.046021e-01	0.00111166	4.65798e-09	2.95203e-09	1.24487e-08	0	0	0	0	1.117466e-02	11	11	1	1	1	1	0.090909	0	0
0.792308	0.632615	0.618769	0.628	0.485538	0.696154	0.448615	0.447077	0.454769	0.326769	0.215385	0.0320769	0.029	0.0359231	0.0131538	0.3	0.0513846	0.0467692	0.0675385	0.0243077	3.532002e-03	0.00114008	4.48791e-09	3.5972e-09	5.05244e-09	0.0014948	6.73515e-09	5.32869e-09	7.54914e-09	4.763177e-02	2.638626e-01	0.00486167	2.52495e-07	2.65221e-07	5.64812e-07	0	0	0	0	5.838911e-03	22	24	1.0909090909	1	1	0	0	0	0
0.853846	0.747077	0.762462	0.787077	0.712308	0.8	0.651692	0.650154	0.660923	0.561846	0.25	0.043	0.0206923	0.0214615	0.00823077	0.319231	0.0447692	0.0401538	0.0597692	0.0235385	8.319445e-03	0.00327836	1.06712e-07	8.14538e-08	1.48204e-07	0.000684561	6.46901e-10	7.80423e-10	2.00907e-09	4.258633e-01	4.831020e-01	0.00858139	1.07601e-06	1.29988e-06	2.85956e-06	0	0	0	0	9.693652e-03	19	24	1.2631578947	1	1	0	0	0	0
0.594444	0.327778	0.301111	0.314444	0.174	0.494444	0.178444	0.181778	0.208444	0.0813333	0.227778	0.0671667	0.0182778	0.0460556	0.00388889	0.266667	0.0351111	0.044	0.0751111	0.021	4.039523e-03	0.000193176	2.72866e-11	2.15085e-11	5.42828e-11	0.000846355	2.47511e-09	2.29522e-09	4.25095e-09	4.761783e-03	1.218795e-02	0.00121186	3.2645e-09	4.80545e-09	1.64821e-08	0	0	0	0	4.574742e-03	16	16	1	1	1	1	0.0625	2	0.125
0.76	0.589867	0.616533	0.6592	0.542933	0.693333	0.5152	0.485867	0.4832	0.359467	0.206667	0.0629333	0.0242667	0.0256	0.0110667	0.273333	0.0582667	0.0436	0.0676	0.0168	1.037791e-02	0.00200568	4.84367e-08	4.1382e-08	9.85171e-08	0.000796056	1.8415e-09	3.038e-09	8.3617e-09	1.107625e-01	2.724406e-01	0.00421252	1.32299e-07	2.98575e-07	1.21849e-06	0	0	0	0	1.100649e-02	12	13	1.0833333333	1	1	0	0	0	0
0.7	0.490588	0.492941	0.529412	0.362353	0.682353	0.447059	0.444706	0.456471	0.325647	0.176471	0.0144118	0.00970588	0.0208824	0.00405882	0.270588	0.0355294	0.0343529	0.0661176	0.0162353	7.027084e-03	0.00132475	1.36896e-08	8.01426e-09	1.52632e-08	0.00113287	4.4658e-09	2.97761e-09	2.92355e-09	1.551154e-01	4.850138e-01	0.0026125	6.36205e-08	6.37005e-08	2.5314e-07	0	0	0	0	8.579210e-03	15	15	1	1	1	0	0	0	0
0.660714	0.363	0.377286	0.406571	0.227714	0.617857	0.303286	0.301857	0.309	0.196143	0.192857	0.0300357	0.0150357	0.0343214	0.00592857	0.260714	0.0293929	0.0351071	0.0543929	0.0200714	5.505336e-03	0.00039069	1.46114e-10	1.69755e-10	3.60304e-10	0.000634712	7.23034e-10	5.90929e-10	8.83471e-10	1.813397e-03	1.368610e-02	0.000762694	6.97138e-10	1.02839e-09	2.83654e-09	0	0	0	0	3.878798e-03	27	26	0.962962963	1	1	1	0.038462	3	0.111111
0.68	0.4228	0.4248	0.4468	0.2756	0.585	0.35625	0.32425	0.31425	0.17855	0.17	0.03695	0.00795	0.01495	0.0026	0.24	0.02575	0.02475	0.05175	0.0123	3.442791e-03	0.000774486	2.03561e-09	1.07258e-09	1.59224e-09	0.000396113	1.5834e-10	1.94533e-10	3.28433e-10	1.962677e-02	3.019191e-01	0.0021371	2.57186e-08	2.61567e-08	6.94308e-08	0	0	0	0	4.960971e-03	17	18	1.0588235294	1	1	0	0	0	0
0.72069	0.491862	0.477379	0.491862	0.350759	0.67931	0.417517	0.416138	0.423034	0.28869	0.227586	0.0594138	0.029069	0.0359655	0.00913793	0.272414	0.0343448	0.0364138	0.054	0.0198621	4.883735e-03	0.000730563	8.58114e-10	1.00072e-09	1.90246e-09	0.000191471	1.61564e-11	1.58428e-11	3.0997e-11	2.231583e-02	3.954922e-02	0.00169507	7.01958e-09	9.97032e-09	2.57575e-08	0	0	0	0	5.306865e-03	26	27	1.0384615385	1	1	0	0	1	0.038462
0.771429	0.593905	0.584381	0.574857	0.482667	0.67619	0.441143	0.429714	0.446857	0.325714	0.233333	0.0611905	0.0145238	0.0192857	0.00561905	0.271429	0.0329048	0.0319524	0.0567143	0.0185714	6.225968e-03	0.00314963	1.12617e-07	5.36335e-08	7.34626e-08	0.000223254	2.69871e-11	3.01067e-11	4.72261e-11	1.329206e-01	4.546899e-01	0.00670822	4.96386e-07	4.10177e-07	5.08796e-07	0	0	0	0	9.005731e-03	15	19	1.2666666667	1	1	0	0	0	0
0.666667	0.405333	0.424381	0.463429	0.301905	0.62381	0.366381	0.364476	0.37781	0.195714	0.261905	0.082381	0.0404762	0.05	0.0107619	0.295238	0.0457143	0.0485714	0.0728571	0.024	4.034965e-03	0.000498089	4.2799e-10	3.29475e-10	7.01115e-10	7.85562e-05	1.83996e-12	1.51571e-12	5.43787e-12	3.285672e-03	9.646293e-02	0.000726962	5.87631e-10	8.64099e-10	3.14372e-09	0	0	0	0	4.970284e-03	21	19	0.9047619048	1	1	0	0	0	0
0.442857	0.140143	0.114429	0.148714	0.0758571	0.457143	0.154571	0.151714	0.166	0.0862857	0.171429	0.0139286	0.00821429	0.0210714	0.00514286	0.257143	0.0426429	0.0340714	0.0705	0.0167143	5.706778e-03	0.000139795	2.26474e-11	1.96825e-11	6.32773e-11	9.98777e-05	4.05143e-12	2.46464e-12	2.71224e-12	5.863150e-04	8.748381e-02	0.00133337	1.30287e-08	5.43555e-09	9.55546e-09	0	0	0	0	9.636727e-03	12	12	1	1	1	2	0.166667	0	0
0.685714	0.415143	0.416571	0.432286	0.295714	0.625	0.341429	0.325714	0.324286	0.213429	0.164286	0.00903571	0.00617857	0.0126071	0.00239286	0.257143	0.0303571	0.0260714	0.0442857	0.0124286	4.055806e-03	0.000713007	1.0081e-09	7.43575e-10	1.13557e-09	0.00123012	3.55638e-09	3.03236e-09	3.64345e-09	5.257224e-02	5.069497e-02	0.00122207	3.34373e-09	3.75821e-09	7.4098e-09	0	0	0	0	4.372469e-03	28	26	0.9285714286	1	1	1	0.038462	1	0.035714
0.708889	0.489489	0.481489	0.490822	0.371444	0.653333	0.392689	0.3918	0.398022	0.2718	0.202222	0.0400444	0.0182667	0.0138222	0.00611111	0.262222	0.0261333	0.0234667	0.0348	0.0142667	3.357505e-03	0.000577332	0	0	0	0.00020595	0	0	0	1.509885e-02	1.795748e-02	0.00141431	0	0	0	0	0	0	0	2.884581e-03	40	43	1.075	1	1	1	0.023256	3	0.075
0.647826	0.42413	0.432826	0.459783	0.311261	0.617391	0.361565	0.364174	0.386348	0.242348	0.234783	0.0561304	0.0204783	0.0422174	0.00569565	0.282609	0.0357826	0.0427391	0.067087	0.0226522	3.647692e-03	0.000186618	2.30596e-11	1.85097e-11	5.03235e-11	0.000538187	5.34485e-10	4.23284e-10	6.66636e-10	3.909776e-03	1.604533e-03	0.00259557	3.16762e-08	4.46107e-08	1.43758e-07	0	0	0	0	4.922579e-03	19	21	1.1052631579	1	1	2	0.095238	3	0.157895
0.771111	0.554489	0.563378	0.5816	0.436533	0.68	0.410622	0.411956	0.422622	0.264222	0.233333	0.0437333	0.0219556	0.0175111	0.00691111	0.284444	0.0315111	0.0288444	0.0408444	0.0176667	6.615272e-03	0.000855565	0	0	0	0.000402991	0	0	0	2.680866e-02	7.346354e-02	0.00373826	5.82221e-08	7.78958e-08	1.3762e-07	0	0	0	0	5.420605e-03	39	43	1.1025641026	1	1	1	0.023256	2	0.051282
0.733333	0.543556	0.545778	0.583556	0.439556	0.638889	0.396889	0.384667	0.395778	0.233333	0.205556	0.0182778	0.0138333	0.0238333	0.00566667	0.283333	0.0441667	0.0375	0.0658333	0.0178333	1.128190e-02	0.000741233	2.43644e-09	1.76833e-09	3.97368e-09	0.000237945	3.85773e-11	2.65731e-11	2.85454e-11	7.287295e-03	5.664741e-03	0.00276674	6.59944e-08	3.97634e-08	6.025e-08	0	0	0	0	1.129345e-02	16	16	1	1	1	1	0.0625	2	0.125
0.632	0.36224	0.35744	0.38224	0.2344	0.6	0.31712	0.31552	0.32352	0.2112	0.148	0.00836	0.00516	0.01276	0.00212	0.24	0.0236	0.0228	0.0444	0.01184	3.604507e-03	0.000155501	1.13356e-11	1.02411e-11	1.64963e-11	0.00124101	3.97347e-09	3.05047e-09	3.00687e-09	1.027952e-02	1.473492e-02	0.000953024	1.95548e-09	2.36308e-09	6.50465e-09	0	0	0	0	4.410121e-03	23	23	1	1	1	2	0.086957	2	0.086957
0.754545	0.572727	0.538182	0.52	0.420364	0.636364	0.356727	0.336727	0.342182	0.208364	0.268182	0.0954091	0.0540455	0.0313182	0.0112273	0.277273	0.0514091	0.0323182	0.0541364	0.018	4.973931e-03	0.000955994	3.30259e-09	1.50976e-09	1.94074e-09	9.38733e-05	3.16143e-12	1.39064e-12	2.2e-12	3.070804e-01	1.918508e-01	0.00279635	6.00974e-08	3.263e-08	3.65681e-08	0	0	0	0	5.015882e-03	21	20	0.9523809524	1	1	0	0	0	0
0.609091	0.329091	0.31	0.329091	0.189273	0.540909	0.241364	0.239545	0.252273	0.134818	0.190909	0.0130909	0.00945455	0.0176364	0.00368182	0.272727	0.0381818	0.0327273	0.0545455	0.0182727	5.716207e-03	0.000176012	1.84335e-11	1.50367e-11	3.87734e-11	0.000290163	5.66823e-11	4.2556e-11	7.8512e-11	5.068362e-03	1.288265e-02	0.000835652	1.26368e-09	1.44879e-09	5.31905e-09	0	0	0	0	5.110945e-03	21	20	0.9523809524	1	1	1	0.05	1	0.047619
0.73125	0.52725	0.521	0.521	0.42075	0.578125	0.264813	0.257313	0.272313	0.156563	0.234375	0.0657812	0.0351562	0.0164063	0.0069375	0.278125	0.0416875	0.0285625	0.0435625	0.016125	8.237971e-03	0.000259015	3.70591e-11	2.52634e-11	2.75186e-11	0.000334683	6.57025e-11	5.59518e-11	7.0971e-11	9.827080e-03	5.044413e-03	0.00204172	1.34047e-08	1.01816e-08	1.11098e-08	0	0	0	0	7.276214e-03	30	30	1	1	1	1	0.033333	4	0.133333
0.639474	0.431947	0.442474	0.464053	0.353842	0.607895	0.381711	0.383289	0.395921	0.255842	0.223684	0.0300526	0.0147895	0.0153158	0.00502632	0.292105	0.0333158	0.0301579	0.0443684	0.0172895	1.299814e-02	0.000763559	0	0	1.18069e-09	0.000448426	0	0	0	3.510910e-03	8.701229e-03	0.00363059	5.35647e-08	7.34627e-08	1.47988e-07	0	0	0	0	7.084525e-03	31	36	1.1612903226	1	1	4	0.111111	4	0.129032
0.782857	0.611657	0.585371	0.562514	0.4736	0.694286	0.440686	0.417257	0.405829	0.295543	0.242857	0.0682286	0.0413714	0.0270857	0.0137714	0.297143	0.0459429	0.0339429	0.0459429	0.0173143	1.029211e-02	0.00170573	1.18143e-08	6.62032e-09	5.86627e-09	0.000851967	1.45937e-09	8.89961e-10	1.13676e-09	1.310474e-01	2.509617e-01	0.00574655	2.71428e-07	2.32644e-07	2.41778e-07	0	0	0	0	8.222115e-03	30	33	1.1	1	1	1	0.030303	0	0
0.76	0.632	0.634667	0.664	0.541333	0.626667	0.3936	0.390933	0.404267	0.279467	0.306667	0.0356667	0.041	0.0796667	0.0155333	0.38	0.100067	0.0974	0.116067	0.0494	9.094015e-03	0.000432942	6.27674e-10	4.19105e-10	1.37794e-09	0.000203204	6.70896e-11	2.41509e-11	4.02413e-11	3.305193e-02	1.669862e-01	0.00281031	4.78848e-08	9.23797e-08	4.44973e-07	0	0	0	0	1.113429e-02	15	13	0.8666666667	1	1	0	0	0	0
0.826087	0.729043	0.729043	0.729043	0.646261	0.743478	0.600174	0.572348	0.554957	0.428348	0.204348	0.0528696	0.0102609	0.0146087	0.00469565	0.265217	0.0296522	0.0287826	0.0513913	0.0174783	7.290195e-03	0.0025702	6.02407e-08	2.40942e-08	2.54377e-08	0.00040376	1.46719e-10	1.50107e-10	2.02322e-10	7.227653e-02	7.926147e-02	0.0180044	8.35043e-06	7.21203e-06	9.17688e-06	0	0	0	0	6.941007e-03	19	21	1.1052631579	1	1	1	0.047619	1	0.052632
0.633333	0.37619	0.378095	0.407619	0.257524	0.580952	0.315429	0.304952	0.322095	0.178095	0.257143	0.0817619	0.0384286	0.0336667	0.0123333	0.280952	0.0402857	0.0345714	0.0588571	0.0185714	4.283985e-03	0.000427044	3.28495e-10	2.45963e-10	5.00129e-10	2.61529e-05	8.36387e-14	5.49867e-14	1.81784e-13	5.610458e-02	2.766676e-01	0.000698281	8.94814e-10	1.03232e-09	2.70801e-09	0	0	0	0	5.658401e-03	18	19	1.0555555556	1	1	0	0	0	0
0.657143	0.510857	0.473714	0.462286	0.349714	0.578571	0.376571	0.332286	0.318	0.267429	0.257143	0.0668571	0.0254286	0.0354286	0.00857143	0.314286	0.0561429	0.0547143	0.0947143	0.0252857	5.993758e-03	0.00034095	4.30453e-10	1.71769e-10	2.74741e-10	0.000185208	2.58334e-11	4.4008e-11	1.1751e-10	1.486308e-02	2.595564e-02	0.00196587	1.9183e-08	4.08419e-08	1.88921e-07	0	0	0	0	1.164707e-02	11	12	1.0909090909	1	1	1	0.083333	1	0.090909
0.841667	0.738	0.729667	0.729667	0.654	0.791667	0.653333	0.626667	0.618333	0.564333	0.220833	0.05375	0.0129167	0.0170833	0.00466667	0.279167	0.0323333	0.0315	0.054	0.016	6.702453e-03	0.00895009	1.93823e-06	1.029e-06	1.18219e-06	0.000801508	1.10667e-09	1.13105e-09	1.48491e-09	3.597339e-01	4.903275e-01	0.0167522	6.50145e-06	5.83051e-06	8.24027e-06	0	0	0	0	5.732310e-03	23	22	0.9565217391	1	1	0	0	0	0
0.834286	0.749714	0.723429	0.700571	0.650057	0.742857	0.579429	0.556	0.544571	0.450743	0.225714	0.0410286	0.0130286	0.0158857	0.0054	0.271429	0.0272286	0.0266571	0.0420857	0.0163714	6.075238e-03	0.00444635	2.0926e-07	1.09588e-07	9.79207e-08	0.000271794	0	0	0	1.367458e-01	1.192711e-01	0.0109477	1.92741e-06	1.66893e-06	1.88579e-06	0	0	0	0	5.070783e-03	32	33	1.03125	1	1	1	0.030303	1	0.03125
0.727586	0.518621	0.52	0.541379	0.423586	0.696552	0.452414	0.451034	0.463448	0.325793	0.168966	0.041069	0.00727586	0.0107241	0.00251724	0.237931	0.0214483	0.0207586	0.0393793	0.0117931	4.708742e-03	0.00127911	5.60398e-09	5.06485e-09	7.68245e-09	0.000944745	1.5729e-09	1.83387e-09	2.68291e-09	6.281379e-02	8.782944e-02	0.00381065	8.2568e-08	1.10528e-07	2.69846e-07	0	0	0	0	4.229020e-03	24	27	1.125	1	1	1	0.037037	1	0.041667
0.605556	0.324	0.346222	0.391778	0.237778	0.533333	0.206444	0.209778	0.236444	0.148	0.161111	0.0394444	0.00722222	0.015	0.00277778	0.238889	0.026	0.0248889	0.056	0.0133333	2.485961e-03	0.00022019	4.8935e-11	4.87025e-11	2.14151e-10	0.000712699	1.03662e-09	1.41222e-09	2.69514e-09	1.421333e-02	2.882528e-01	0.000462662	1.60612e-10	3.6458e-10	2.39488e-09	0	0	0	0	5.220808e-03	16	16	1	1	1	0	0	0	0
0.804	0.67088	0.68688	0.71968	0.61856	0.8	0.656	0.6624	0.6832	0.5712	0.212	0.02064	0.01744	0.02504	0.00632	0.3	0.04096	0.04016	0.06096	0.02208	6.575290e-03	0.004062	2.13002e-07	1.51677e-07	3.87262e-07	0.00104497	2.37225e-09	1.8212e-09	1.77656e-09	6.184799e-02	6.679577e-02	0.00987054	1.29309e-06	2.06562e-06	4.33649e-06	0	0	0	0	7.051927e-03	21	23	1.0952380952	1	1	1	0.043478	1	0.047619
0.729412	0.516118	0.500824	0.501412	0.383294	0.705882	0.455294	0.448824	0.457059	0.339765	0.161765	0.0265882	0.00952941	0.0101176	0.00279412	0.241176	0.0236176	0.0200882	0.0359706	0.0125294	3.640211e-03	0.00144945	7.44822e-09	6.29622e-09	9.11815e-09	0.000636247	4.35841e-10	5.34467e-10	9.84561e-10	3.808602e-02	7.167288e-02	0.00240489	2.0678e-08	2.85882e-08	5.45983e-08	0	0	0	0	4.005310e-03	33	32	0.9696969697	1	1	1	0.03125	1	0.030303
0.763636	0.600727	0.584364	0.595273	0.447273	0.727273	0.548364	0.528364	0.519273	0.397091	0.145455	0.00840909	0.00477273	0.0129545	0.00186364	0.254545	0.0319091	0.0264545	0.051	0.0124545	5.852164e-03	0.00212927	3.64904e-08	2.40988e-08	3.61662e-08	0.00274079	4.77694e-08	3.54517e-08	3.68805e-08	1.742615e-01	2.066500e-01	0.00343618	1.03676e-07	1.07155e-07	2.10347e-07	0	0	0	0	7.563592e-03	18	20	1.1111111111	1	1	0	0	0	0
0.857143	0.727314	0.727314	0.727314	0.626286	0.782857	0.619257	0.600971	0.589543	0.487143	0.188571	0.0304286	0.015	0.0184286	0.004	0.257143	0.0283143	0.0248857	0.0403143	0.0142286	2.926723e-03	0.00380121	1.07978e-07	8.28717e-08	8.1862e-08	0.000603454	5.18597e-10	4.58682e-10	8.25786e-10	3.871849e-01	2.740476e-01	0.00762656	5.28155e-07	5.70984e-07	6.91735e-07	0	0	0	0	3.718356e-03	29	33	1.1379310345	1	1	0	0	0	0
0.692308	0.492923	0.492923	0.542154	0.346462	0.676923	0.531692	0.497846	0.482462	0.407385	0.153846	0.0136923	0.00753846	0.0136923	0.00361538	0.246154	0.0431538	0.0293077	0.0685385	0.015	9.695413e-03	0.00286001	1.94087e-07	1.72546e-07	1.86379e-07	0.000408404	3.08804e-10	1.3804e-10	3.96937e-10	1.528111e-01	4.109401e-01	0.00483195	1.49478e-07	5.46502e-07	2.81166e-06	0	0	0	0	1.469413e-02	13	11	0.8461538462	1	0	0	0	0	0
0.835135	0.697838	0.708649	0.730811	0.614919	0.805405	0.637189	0.636108	0.641514	0.525838	0.224324	0.0366757	0.0101892	0.0128919	0.00562162	0.297297	0.0319189	0.0313784	0.045973	0.0212432	1.089687e-02	0.00332655	7.87e-08	7.16761e-08	1.22004e-07	0.00090065	1.18178e-09	1.33036e-09	1.7529e-09	1.394761e-01	2.909638e-01	0.00987547	1.11488e-06	1.60976e-06	3.4041e-06	0	0	0	0	7.741608e-03	37	35	0.9459459459	1	1	1	0.028571	1	0.027027
0.737931	0.526897	0.526897	0.526897	0.392828	0.641379	0.382276	0.360207	0.346414	0.23469	0.189655	0.0422759	0.00848276	0.011931	0.00393103	0.255172	0.0253793	0.0246897	0.0426207	0.0151034	3.337593e-03	0.00141541	7.59309e-09	3.79615e-09	3.90479e-09	0.000552262	3.14191e-10	3.1982e-10	4.02345e-10	2.494069e-01	5.107433e-01	0.00257713	2.22913e-08	2.01791e-08	2.49783e-08	0	0	0	0	3.464684e-03	24	27	1.125	1	1	0	0	0	0
0.585714	0.309714	0.312571	0.344	0.236571	0.542857	0.258286	0.226857	0.235429	0.150857	0.128571	0.0107857	0.00507143	0.0179286	0.00235714	0.235714	0.0387143	0.0301429	0.0665714	0.012	3.497431e-03	0.000503882	1.17346e-09	6.15501e-10	1.08808e-09	0.00112893	5.8507e-09	4.02138e-09	8.61453e-09	1.243704e-01	3.470021e-01	0.000582493	6.39885e-10	9.60295e-10	3.65023e-09	0	0	0	0	8.047189e-03	12	12	1	1	1	0	0	0	0
0.838095	0.727619	0.727619	0.727619	0.63619	0.752381	0.565714	0.554286	0.571429	0.450667	0.17619	0.0552381	0.00857143	0.0133333	0.00219048	0.238095	0.0240952	0.0231429	0.0498095	0.0117143	6.766702e-03	0.00512201	5.11041e-07	2.09053e-07	2.52816e-07	0.000619817	5.77497e-10	5.92256e-10	8.06771e-10	3.260373e-01	5.017388e-01	0.0122482	3.32247e-06	2.46971e-06	3.51903e-06	0	0	0	0	7.397918e-03	18	19	1.0555555556	1	1	0	0	0	0
